报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,25.787,1.6107,16.01,5.4174,3.57,25.42%,-2777.33万,-62.73%,-0.07,1.23亿,-3.22亿,-12.05%,-1199.24万,7369.67万
2024,24.08,1.6107,14.95,4.3,5.6,10.28%,-3848.13万,29.86%,0.18,1.29亿,-2.80亿,-6.88%,2955.63万,6803.42万
2023,27.897,1.6107,17.32,5.5024,5.07,-13.38%,-5486.23万,-39.49%,0.44,1.69亿,-2.42亿,-10.81%,7114.64万,7835.49万
2022,27.285,1.6107,16.94,4.6561,5.86,26.48%,-3933.18万,-1094.82%,0.78,1.95亿,-1.87亿,-6.72%,1.26亿,1.02亿
2021,20.005,1.6107,12.42,4.3207,4.63,35.58%,395.37万,-10.53%,1.02,1.69亿,-1.48亿,0.85%,1.64亿,6202.97万
2020,16.832,1.6107,10.45,4.9216,3.42,15.88%,441.88万,106.88%,0.98,1.57亿,-1.52亿,1.29%,1.59亿,4713.98万
2019,23.532,1.6107,14.61,7.9769,2.95,-5.02%,-6423.59万,-4029.67%,1.04,1.26亿,-1.43亿,-21.79%,1.67亿,5037.42万
2018,19.119,1.6107,11.87,6.1674,3.1,13.62%,163.46万,-23.21%,1.44,9873.24万,-1.09亿,0.52%,2.32亿,7346.28万
2017,,,16.2,,2.73,-1.62%,212.88万,-7.91%,1.24,4864.74万,-1.10亿,0.78%,2.00亿,7859.43万
2016,,,31.58,,2.78,36.74%,231.16万,105.85%,1.23,5966.34万,-1.12亿,0.83%,1.98亿,8785.66万
2015,,,39.25,,2.03,25.81%,-3952.98万,-647.79%,1.19,5062.08万,-1.15亿,-19.48%,1.91亿,9030.90万
2014,,,19.05,,1.61,-30.89%,721.62万,111.65%,1.43,7216.83万,-7515.52万,4.47%,2.31亿,9904.14万
2013,,,9.03,,2.34,-33.98%,-6196.82万,-1114.15%,1.39,3713.84万,-8237.14万,-26.54%,2.23亿,9406.27万
2012,,,6.82,,3.54,-1.08%,611.04万,-7.24%,1.77,9775.49万,-2040.32万,1.73%,2.85亿,9303.59万
2011,,,7.39,,3.58,21.16%,658.73万,14.06%,1.73,8489.45万,-2651.36万,1.84%,2.79亿,1.02亿
2010,,,12.48,,2.95,-14.75%,577.52万,21.19%,1.69,1.40亿,-3310.09万,1.95%,2.73亿,8653.56万
