报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,198.579,4.0117,49.5,23.7156,6.28,9.39%,1.42亿,60.51%,6.64,17.40亿,4.17亿,22.58%,26.63亿,944.94万
2024,153.207,4.0117,38.19,18.7984,8.15,21.62%,1.77亿,99.67%,6.77,18.46亿,4.63亿,21.67%,27.18亿,1012.24万
2023,162.887,4.06,40.12,24.3115,6.7,26.07%,8848.77万,53.03%,6.58,21.95亿,4.58亿,13.17%,26.73亿,1472.80万
2022,89.117,4.06,21.95,16.7513,5.32,-7.22%,5782.28万,-58.93%,6.35,20.72亿,4.23亿,10.73%,25.79亿,1199.00万
2021,173.118,4.06,42.64,30.2126,5.73,-16.12%,1.41亿,-44.01%,6.26,22.28亿,4.55亿,24.11%,25.42亿,1474.31万
2020,273.197,4.06,67.29,39.9996,6.83,21.03%,2.51亿,19.53%,6.64,25.69亿,4.27亿,36.81%,26.95亿,1222.92万
2019,184.365,4.06,45.41,32.6888,5.64,23.23%,2.10亿,33.52%,6.16,25.68亿,2.32亿,37.27%,24.99亿,1567.41万
2018,,,,,4.58,32.42%,1.58亿,82.49%,2.86,11.12亿,2570.88万,34.39%,10.28亿,182.19万
2017,,,,,3.46,32.54%,8633.25万,7.43%,7.04,3.82亿,-9798.94万,21.50%,2.90亿,8.65万
2016,,,,,2.61,False,8036.39万,False,5.94,2.04亿,-1.84亿,27.89%,1.57亿,4.02万
