报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,36.895,1.5096,24.44,19.4868,1.42,-17.72%,-5485.27万,-73.68%,6.41,4.64亿,7110.88万,-39.04%,9.66亿,2724.06万
2024,17.696,1.0223,17.31,4.9708,3.56,-9.99%,848.22万,-72.73%,10.04,4.90亿,1.31亿,1.75%,10.25亿,3661.05万
2023,17.639,0.6931,25.45,4.4543,3.96,19.72%,3110.54万,-38.78%,15.39,6.37亿,1.39亿,7.61%,10.67亿,1644.99万
2022,7.844,0.4683,16.75,2.3698,3.31,3.28%,5080.64万,7.93%,22.44,6.79亿,1.29亿,16.06%,10.53亿,855.10万
2021,,,,,3.2,9.78%,4707.15万,11.28%,14.06,3.62亿,8367.16万,14.50%,4.93亿,1716.29万
2020,,,,,2.92,78.83%,4229.95万,2394.53%,12.73,4.08亿,4084.39万,14.50%,4.47亿,2703.34万
2019,,,,,1.63,-9.65%,169.57万,-47.54%,6.47,1.05亿,239.54万,1.00%,2.09亿,2401.62万
2018,,,,,1.81,False,323.23万,False,5.12,5359.75万,69.97万,1.84%,1.62亿,1475.00万
2016,,,,,1.12,73.87%,1441.49万,38.74%,2.92,2971.03万,2131.58万,12.88%,8782.04万,1206.80万
2015,,,,,0.643528,178.51%,1038.95万,292.43%,2.46,3153.21万,853.12万,16.39%,7341.10万,212.69万
2014,,,,,0.231058,42.94%,264.74万,2730.64%,3.30,531.58万,228.04万,8.90%,3846.34万,194.17万
2013,,,,,0.161646,False,9.35万,False,1.06,803.90万,-1.53万,-0.78%,1080.71万,70.05万
