报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,180.507,4.04,44.68,8.3517,16.21,34.31%,7408.97万,94.05%,2.73,3.99亿,3.67亿,4.63%,12.42亿,5631.65万
2024,102.083,4.0001,25.52,5.8567,17.43,28.30%,6558.76万,-20.45%,2.51,3.45亿,3.25亿,4.04%,11.46亿,4405.68万
2023,92.322,4.0001,23.08,6.7934,13.59,14.76%,8245.34万,-7.81%,2.55,4.04亿,2.98亿,6.91%,11.26亿,4482.24万
2022,76.002,4.0001,19.0,6.4191,11.84,28.93%,8944.26万,16.91%,2.41,4.71亿,2.53亿,7.71%,9.92亿,697.05万
2021,,,,,9.18,33.55%,7650.41万,16.47%,1.76,2.56亿,1.70亿,8.51%,6.39亿,14.10万
2020,,,,,6.88,27.26%,6568.83万,75.83%,1.38,1.67亿,9811.82万,9.63%,4.39亿,725.13万
2019,,,,,5.4,74.48%,3735.84万,111.64%,2.59,4900.29万,3436.65万,6.91%,2.09亿,251.79万
2018,,,,,3.1,False,1765.19万,False,1.66,1697.72万,-87.50万,5.70%,1.20亿,101.82万
2016,,,,,2.25,122.86%,1335.99万,564.07%,1.86,3301.84万,1499.44万,5.93%,1.35亿,287.83万
2015,,,,,1.01,98.92%,201.18万,-55.94%,1.68,832.15万,203.44万,1.99%,1.22亿,False
2014,,,,,0.507875,39.05%,456.61万,36.67%,1.71,438.24万,861.85万,8.99%,2308.99万,False
2013,,,,,0.365244,False,334.10万,False,1.50,248.74万,450.90万,9.15%,1502.38万,False
