报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,45.43,4.3143,10.53,9.5175,3.58,-13.48%,441.53万,-50.67%,2.56,3.03亿,3.87亿,1.85%,11.29亿,8636.20万
2024,37.578,4.3143,8.71,5.7109,6.58,-21.93%,2037.77万,-72.13%,2.60,5.00亿,4.03亿,4.15%,11.41亿,7482.58万
2023,60.832,4.3143,14.1,7.2161,8.43,-6.94%,7311.72万,-35.73%,2.72,5.25亿,4.08亿,9.97%,12.09亿,1.02亿
2022,34.131,3.086,11.06,3.7714,9.05,21.91%,1.14亿,24.27%,3.65,4.10亿,3.72亿,13.55%,11.50亿,1.26亿
2021,15.673,2.0093,7.8,2.1094,7.43,32.03%,9154.54万,26.86%,4.26,2.84亿,2.91亿,12.57%,8.70亿,1.23亿
2020,13.573,2.0079,6.76,2.4151,5.62,15.24%,7216.44万,-17.69%,3.89,3.05亿,2.31亿,12.82%,7.81亿,8346.57万
2019,12.674,2.0086,6.31,2.5971,4.88,6.12%,8767.16万,21.47%,3.66,4.84亿,1.97亿,17.96%,7.34亿,8673.14万
2018,7.76,1.3334,5.82,1.687,4.6,7.75%,7217.74万,25.48%,5.03,4.54亿,1.45亿,15.69%,6.71亿,7428.30万
2017,,,9.33,,4.27,24.43%,5752.06万,18.03%,4.68,4.31亿,1.06亿,13.47%,6.24亿,8082.12万
2016,,,,,3.43,-21.18%,4873.31万,-46.54%,3.53,1.98亿,5333.78万,14.20%,3.53亿,9306.01万
2015,,,,,4.35,-9.84%,9116.04万,15.96%,3.20,2.26亿,2518.92万,20.92%,3.20亿,1.22亿
2014,,,,,4.83,47.55%,7861.28万,73.91%,4.55,2.04亿,7751.21万,16.68%,2.37亿,1.01亿
2013,,,,,3.27,False,4520.40万,False,2.58,1.03亿,611.07万,13.65%,1.35亿,8414.70万
