报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,81.557,0.9136,89.27,9.0485,6.76,32.81%,140.51万,-96.37%,27.68,19.80亿,1847.22万,-2.72%,27.47亿,2.33亿
2024,61.128,0.9144,66.85,8.5975,7.11,16.44%,2695.83万,129.64%,27.92,21.02亿,4397.73万,3.29%,25.43亿,90.48万
2023,63.11,0.9149,68.98,10.329,6.11,5.33%,-9094.10万,-5114.76%,28.01,21.05亿,6569.47万,-14.93%,25.66亿,12.50万
2022,29.353,0.662,44.34,5.0609,5.8,7.16%,-174.39万,-103.77%,40.15,21.53亿,1.92亿,-0.37%,26.62亿,18.53万
2021,34.199,0.4814,71.04,6.3214,5.41,15.48%,4623.54万,-59.90%,59.06,22.83亿,2.31亿,8.49%,28.47亿,False
2020,59.766,0.4814,124.15,12.7433,4.69,27.01%,1.15亿,55.51%,62.33,27.12亿,2.27亿,24.75%,30.04亿,False
2019,,,,,3.69,31.35%,7413.57万,92.62%,9.08,1.57亿,1.22亿,20.41%,3.33亿,False
2018,,,,,2.81,27.30%,3848.78万,49.89%,7.47,8823.71万,7065.92万,13.97%,2.72亿,2.50万
2017,,,,,2.21,24.92%,2567.65万,140.37%,7.38,7170.05万,7083.22万,11.80%,2.69亿,2.50万
2016,,,,,1.77,25.34%,1068.20万,-72.39%,6.68,1.16亿,4681.25万,6.33%,2.42亿,2.50万
2015,,,,,1.41,15.58%,3868.65万,69.48%,3.98,4662.21万,4249.73万,27.40%,1.26亿,25.08万
2014,,,,,1.22,25.34%,2282.69万,119.35%,3.01,2463.52万,2293.49万,18.71%,9101.68万,40.09万
2013,,,,,0.972776,25.30%,1040.65万,16.29%,2.63,5469.49万,561.52万,10.89%,7177.14万,28.05万
2012,,,,,0.776389,False,894.89万,False,7.58,4679.32万,1284.80万,11.72%,6124.41万,67.01万
