报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,201.886,8.9927,22.45,3.0078,16.78,-9.56%,966.62万,-91.79%,6.95,28.08亿,18.99亿,0.83%,62.59亿,22.24亿
2025,266.544,8.9927,29.64,3.8143,69.88,-14.67%,3.47亿,-48.05%,6.96,37.40亿,18.89亿,4.95%,62.67亿,13.48亿
2024,152.27,7.6556,19.89,1.8594,81.89,6.13%,6.68亿,18.53%,4.71,14.93亿,18.59亿,8.27%,36.13亿,9.80亿
2023,140.45,7.6581,18.34,1.8202,77.16,36.65%,5.64亿,54.47%,4.09,10.25亿,15.09亿,7.32%,31.29亿,12.86亿
2022,90.462,6.3172,14.32,1.6022,56.46,37.41%,3.65亿,-9.10%,3.84,8.64亿,10.48亿,6.45%,24.28亿,10.97亿
2021,119.701,4.1419,28.9,2.9131,41.09,49.78%,4.01亿,41.51%,4.72,4.82亿,7.97亿,9.77%,19.53亿,8.07亿
2020,44.954,2.4195,18.58,1.6383,27.44,43.26%,2.84亿,66.76%,6.46,7.40亿,5.02亿,10.34%,15.62亿,5.14亿
2019,14.442,1.3422,10.76,0.7542,19.15,53.32%,1.70亿,95.95%,9.71,9.40亿,2.99亿,8.88%,13.03亿,1.78亿
2018,5.708,1.2119,4.71,0.457,12.49,121.75%,8679.69万,97.91%,3.70,2.65亿,1.76亿,6.95%,4.48亿,1.04亿
2017,,,5.12,,5.63,63.58%,4385.74万,8.77%,4.11,8282.24万,1.05亿,7.79%,3.68亿,7995.31万
2016,,,,,3.44,5.58%,4032.15万,15.47%,2.38,1.19亿,6407.91万,11.71%,1.43亿,3111.76万
2015,,,,,3.26,11.62%,3491.83万,38.42%,1.87,7451.16万,3743.27万,10.71%,1.12亿,3051.98万
2014,,,,,2.92,137.79%,2522.57万,269.56%,1.46,4229.50万,2078.76万,8.63%,8771.76万,3410.36万
2013,,,,,1.23,5.07%,682.59万,0.03%,5.97,1634.41万,2126.70万,5.56%,2983.98万,1941.56万
2012,,,,,1.17,False,682.39万,False,8.60,2625.83万,3466.17万,5.83%,4301.38万,1245.59万
