报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,115.258,7.8728,14.64,1.3224,21.79,6.26%,2444.99万,9.65%,6.44,24.97亿,12.84亿,1.12%,50.74亿,18.56亿
2025,90.537,7.8728,11.5,0.9843,91.98,9.81%,7778.28万,197.29%,6.42,34.05亿,12.59亿,0.85%,50.54亿,15.59亿
2024,70.068,7.8728,8.9,0.8365,83.76,-1.81%,-7994.63万,-223.53%,6.31,22.05亿,11.94亿,-1.08%,49.65亿,12.27亿
2023,69.648,7.9146,8.8,0.8165,85.3,-22.27%,6471.61万,-71.46%,6.50,24.71亿,13.79亿,0.58%,51.34亿,12.57亿
2022,60.991,7.9107,7.71,0.5558,109.74,1.53%,2.27亿,-42.68%,6.50,15.76亿,14.16亿,2.06%,51.50亿,14.97亿
2021,71.846,7.9213,9.07,0.6647,108.08,22.24%,3.96亿,14.08%,6.27,13.64亿,13.31亿,3.66%,49.63亿,15.50亿
2020,75.091,7.7573,9.68,0.8493,88.42,12.77%,3.47亿,11.55%,6.04,15.33亿,10.71亿,3.89%,46.92亿,12.93亿
2019,80.676,7.7573,10.4,1.0289,78.41,-5.92%,3.11亿,61.54%,5.73,19.37亿,8.47亿,3.85%,44.59亿,8.80亿
2018,43.469,7.8182,5.56,0.5216,83.34,10.31%,1.92亿,89.82%,5.77,3.36亿,9.68亿,2.32%,45.58亿,8.70亿
2017,,,7.69,,75.55,15.47%,1.01亿,-70.45%,5.56,8.20亿,8.15亿,1.32%,43.46亿,7.87亿
2016,,,15.53,,65.43,0.16%,3.43亿,35.83%,12.03,2.85亿,8.32亿,5.19%,42.84亿,7.60亿
2015,,,18.44,,65.32,18.44%,2.53亿,30.36%,7.53,4.25亿,5.96亿,3.87%,23.31亿,6.75亿
2014,,,,,55.16,10.71%,1.94亿,14.75%,5.75,7545.89万,4.32亿,3.51%,12.95亿,6.14亿
2013,,,,,49.82,-0.25%,1.69亿,-2.81%,5.25,7669.11万,3.35亿,3.39%,11.82亿,4.97亿
2012,,,,,49.95,27.86%,1.74亿,26.34%,4.50,1.04亿,1.81亿,3.48%,10.13亿,5.12亿
2011,,,,,39.06,False,1.38亿,False,3.73,1.81亿,2224.57万,3.52%,8.40亿,4.47亿
