报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,160.388,3.2961,48.66,58.25,0.68836,0.70%,1794.28万,230.18%,11.55,8.75亿,15.25亿,26.07%,38.08亿,2.64亿
2025,114.243,3.2961,34.66,11.1784,10.22,10.60%,2.19亿,28.41%,11.53,11.07亿,15.05亿,21.46%,38.00亿,2.33亿
2024,76.041,3.2961,23.07,8.2295,9.24,32.78%,1.71亿,-22.80%,10.72,9.59亿,13.42亿,18.48%,35.34亿,2.97亿
2023,63.384,3.2961,19.23,9.1069,6.96,10.05%,2.21亿,11.48%,10.38,9.66亿,12.14亿,29.74%,34.20亿,2.88亿
2022,30.373,1.98,15.34,4.8059,6.32,111.00%,1.98亿,116.87%,11.06,3.97亿,10.42亿,80.06%,25.37亿,2.09亿
2021,32.591,1.98,16.46,29.6282,1.1,-37.79%,9145.24万,9.61%,10.66,2.19亿,8.06亿,83.23%,21.10亿,1565.23万
2020,34.373,1.98,17.36,19.4198,1.77,0.20%,8343.69万,-26.01%,10.09,2.44亿,7.43亿,47.24%,19.98亿,799.19万
2019,43.679,1.98,22.06,24.8176,1.76,19.34%,1.13亿,-51.46%,9.88,2.00亿,6.99亿,63.99%,19.57亿,1750.91万
2018,42.55,1.98,21.49,28.75,1.48,-42.04%,2.32亿,-10.93%,9.60,3.09亿,6.79亿,156.35%,19.02亿,1312.38万
2017,,,26.53,,2.55,-56.35%,2.61亿,310.58%,7.87,2.60亿,5.74亿,100.65%,15.62亿,1923.53万
2016,,,21.56,,5.84,1.13%,6353.15万,-13.39%,6.55,3.01亿,3.93亿,10.65%,14.12亿,2379.69万
2015,,,22.59,,5.77,-33.33%,7335.63万,66.44%,6.33,3.24亿,3.55亿,11.44%,14.30亿,6328.12万
2014,,,14.16,,8.66,-18.61%,4407.47万,155.91%,5.99,3.85亿,3.19亿,4.58%,13.74亿,9925.30万
2013,,,12.57,,10.64,-1.22%,-7883.03万,-178.00%,5.43,3.81亿,2.77亿,-11.64%,12.59亿,2.27亿
2012,,,10.91,,10.77,1.16%,1.01亿,1.55%,6.02,4.27亿,4.05亿,8.74%,14.23亿,2.62亿
2011,,,9.35,,10.65,34.65%,9952.43万,8.84%,5.72,3.38亿,3.65亿,10.10%,13.73亿,3.06亿
2010,,,14.64,,7.91,40.88%,9144.03万,50.69%,5.42,7.01亿,3.29亿,13.26%,13.55亿,2.02亿
