报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,110.857,13.5688,8.17,1.0506,26.38,11.75%,1.03亿,-62.50%,7.50,12.37亿,67.64亿,3.92%,101.86亿,10.96亿
2025,118.591,13.5688,8.74,1.1651,101.79,11.21%,9.88亿,-1.99%,7.50,11.13亿,66.61亿,9.70%,101.78亿,6.82亿
2024,105.859,13.9105,7.61,1.1565,91.53,4.32%,10.08亿,-14.57%,7.27,8.19亿,62.06亿,10.98%,101.44亿,7.94亿
2023,109.072,14.0195,7.78,1.2431,87.74,-23.72%,11.80亿,-26.21%,7.05,8.90亿,57.45亿,13.45%,99.18亿,7.86亿
2022,98.697,14.0195,7.04,0.858,115.03,26.90%,15.99亿,-11.68%,6.96,18.35亿,55.38亿,13.89%,97.93亿,7.99亿
2021,130.782,14.2,9.21,1.4429,90.64,60.87%,18.10亿,38.83%,6.35,16.15亿,47.10亿,20.19%,90.27亿,10.88亿
2020,101.151,14.3273,7.06,1.8166,55.68,3.70%,13.04亿,6.26%,5.41,9.52亿,36.43亿,23.40%,77.76亿,6.64亿
2019,118.487,14.3273,8.27,2.2069,53.69,-4.19%,12.27亿,11.52%,4.86,6.62亿,29.49亿,22.92%,69.85亿,6.70亿
2018,92.125,14.3273,6.43,1.6439,56.04,0.50%,11.00亿,13.59%,4.57,6.86亿,22.45亿,19.70%,65.58亿,3.64亿
2017,,,6.57,,55.76,23.82%,9.69亿,30.80%,3.63,14.32亿,17.25亿,17.42%,64.82亿,3.14亿
2016,,,6.5,,45.03,32.79%,7.40亿,10.13%,3.04,6.28亿,10.89亿,16.50%,39.81亿,3.34亿
2015,,,6.98,,33.91,0.18%,6.72亿,16.11%,2.63,5.06亿,6.14亿,19.91%,34.43亿,2.26亿
2014,,,5.91,,33.85,45.32%,5.79亿,34.92%,2.19,10.13亿,8213.03万,17.19%,28.72亿,2.07亿
2013,,,4.52,,23.3,-6.18%,4.29亿,2698.51%,1.78,1.66亿,7.04亿,-2.46%,18.62亿,1.51亿
2012,,,3.66,,14.38,-17.69%,1533.65万,105.20%,1.90,2.91亿,-1.27亿,0.97%,6.05亿,1.91亿
2011,,,5.85,,17.47,-13.42%,-2.95亿,-310.55%,1.85,2.81亿,-1.38亿,-17.18%,5.91亿,3.95亿
2010,,,8.73,,20.18,39.80%,1.40亿,454.10%,2.89,5.76亿,1.88亿,6.38%,9.43亿,6.18亿
