报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,202.851,4.001,50.7,18.441,2.75,7.53%,6098.22万,10.01%,5.06,4.34亿,9.92亿,22.14%,20.26亿,5216.55万
2025,169.202,4.001,42.29,15.7105,10.77,5.24%,2.32亿,55.80%,4.91,3.11亿,9.31亿,21.57%,19.64亿,5324.47万
2024,141.395,4.001,35.34,13.8081,10.24,0.20%,1.49亿,-26.43%,4.38,2.45亿,7.39亿,14.57%,17.53亿,4772.89万
2023,115.709,4.001,28.92,11.3218,10.22,11.25%,2.03亿,72.77%,4.30,2.27亿,6.18亿,19.84%,17.22亿,4610.12万
2022,98.065,4.001,24.51,10.6825,9.18,10.31%,1.17亿,-34.99%,3.90,2.85亿,4.63亿,12.74%,15.62亿,4535.17万
2021,,,,,8.33,13.56%,1.81亿,-22.86%,2.27,1.71亿,3.49亿,21.68%,8.16亿,3985.17万
2020,,,,,7.33,-5.92%,2.34亿,-10.68%,1.77,3614.81万,1.68亿,31.92%,6.36亿,3909.86万
2019,,,,,7.79,6.23%,2.62亿,14.73%,2.08,7627.86万,5.34亿,33.62%,7.50亿,2459.06万
2018,,,,,7.34,38.82%,2.28亿,93.03%,1.85,7507.82万,4.76亿,31.13%,6.66亿,1908.99万
2017,,,,,5.28,38.18%,1.18亿,174.34%,1.24,1903.97万,2.76亿,22.39%,4.48亿,1558.84万
2016,,,,,3.82,8.70%,4312.76万,63.42%,3.62,1388.99万,1.65亿,11.28%,3.26亿,1352.81万
2015,,,,,3.52,12.14%,2639.01万,-21.78%,3.08,531.71万,1.22亿,7.50%,2.77亿,1286.16万
2014,,,,,3.14,4.63%,3373.69万,6.73%,3.33,479.38万,1.50亿,10.75%,3.00亿,1443.93万
2013,,,,,3.0,44.35%,3160.93万,-24.76%,2.91,2263.12万,1.19亿,10.56%,2.62亿,1244.07万
2012,,,,,2.08,False,4201.24万,False,2.53,7737.25万,8909.06万,20.27%,2.28亿,1196.05万
