报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,12.093,1.073,11.27,1.8778,1.61,15.31%,445.48万,435.05%,3.70,1.12亿,1.47亿,2.65%,3.99亿,6595.09万
2025,13.445,1.073,12.53,2.1862,6.15,4.74%,490.01万,-75.41%,3.65,1.20亿,1.42亿,0.78%,3.94亿,6702.97万
2024,10.494,1.073,9.78,1.7877,5.87,25.68%,1993.08万,-18.14%,3.71,1.50亿,1.48亿,3.20%,4.01亿,5794.85万
2023,9.464,1.073,8.82,2.0266,4.67,-4.24%,2434.86万,-32.54%,3.63,2.24亿,1.41亿,4.76%,3.93亿,3979.38万
2022,5.279,1.073,4.92,1.0818,4.88,-7.20%,3609.19万,9.56%,3.70,2.50亿,1.52亿,7.25%,4.03亿,1687.97万
2021,,,,,5.26,10.69%,3294.36万,-23.98%,2.98,1.36亿,1.19亿,6.24%,2.80亿,2524.98万
2020,,,,,4.75,8.27%,4333.57万,-16.12%,2.62,1.88亿,8960.10万,9.05%,2.47亿,2397.87万
2019,,,,,4.39,11.88%,5166.12万,40.12%,2.48,1.48亿,8083.66万,11.79%,2.34亿,2133.02万
2018,,,,,3.92,23.14%,3686.95万,59.58%,2.07,5888.93万,4807.21万,9.40%,1.90亿,1856.99万
2017,,,,,3.18,15.18%,2310.44万,-6.84%,1.33,8395.87万,2039.33万,7.26%,1.08亿,1615.66万
2016,,,,,2.76,47.80%,2480.07万,68.45%,12.54,3816.37万,2953.82万,8.75%,1.15亿,1315.46万
2015,,,,,1.89,1.31%,1472.30万,0.52%,9.85,1707.47万,730.27万,7.81%,8470.28万,515.53万
2014,,,,,1.86,18.77%,1464.62万,19.12%,8.14,742.63万,5693.98万,7.87%,6997.98万,463.25万
2013,,,,,1.57,False,1229.58万,False,6.43,1803.38万,4229.36万,7.85%,5533.36万,154.98万
