报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,48.823,2.3552,20.73,6.5977,1.85,21.55%,2872.50万,-20.14%,8.82,11.81亿,5.42亿,15.89%,20.81亿,2.54亿
2025,55.277,2.3552,23.47,7.8742,7.02,0.30%,1.49亿,-8.72%,8.90,11.50亿,5.61亿,21.54%,20.99亿,2.68亿
2024,48.07,2.3552,20.41,6.8671,7.0,-5.58%,1.63亿,-6.11%,8.47,10.33亿,4.75亿,23.54%,19.95亿,2.81亿
2023,82.879,2.3552,35.19,11.1697,7.42,-10.74%,1.74亿,15.54%,8.05,11.95亿,3.77亿,23.44%,19.10亿,2.51亿
2022,,,,,8.31,18.48%,1.51亿,58.58%,4.82,2.73亿,2.18亿,18.44%,8.67亿,2.17亿
2021,,,,,7.01,8.95%,9500.70万,14.17%,3.94,2.32亿,8189.92万,12.87%,7.10亿,1.92亿
2020,,,,,6.44,2.09%,8321.19万,-10.85%,3.38,1.88亿,-376.61万,12.52%,6.19亿,2.04亿
2019,,,,,6.3,False,9334.13万,False,2.79,1.08亿,2.17亿,13.90%,4.12亿,1.57亿
