报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,34.124,4.3359,7.87,9.1883,0.928468,25.97%,2484.12万,373.16%,2.96,2.44亿,6.19亿,26.80%,13.16亿,7819.58万
2025,31.652,4.3359,7.3,8.0335,3.94,12.55%,810.04万,85.50%,2.91,2.56亿,5.94亿,2.41%,12.96亿,7903.51万
2024,23.414,4.3359,5.4,6.6897,3.5,-29.94%,436.69万,112.54%,2.86,2.70亿,5.93亿,1.25%,12.41亿,7714.86万
2023,27.229,4.3359,6.28,5.4458,5.0,6.69%,-3481.32万,-166.38%,2.86,3.20亿,5.96亿,-6.96%,12.40亿,7761.45万
2022,25.235,4.3359,5.82,5.3806,4.69,-4.18%,5244.54万,-26.41%,3.00,3.31亿,6.38亿,11.19%,12.99亿,9467.89万
2021,28.574,4.3359,6.59,5.8434,4.89,13.04%,7126.80万,29.40%,2.91,3.04亿,6.02亿,14.56%,12.64亿,9218.96万
2020,20.205,4.3359,4.66,4.6663,4.33,-8.49%,5507.49万,-15.15%,2.76,2.80亿,5.50亿,12.72%,11.96亿,9983.12万
2019,22.894,4.3359,5.28,4.8402,4.73,-25.06%,6490.68万,43.53%,2.61,2.85亿,5.06亿,13.72%,11.34亿,1.05亿
2018,18.081,4.3359,4.17,2.8655,6.31,-82.51%,4522.16万,-44.26%,2.49,2.71亿,4.56亿,7.16%,10.79亿,1.26亿
2017,,,6.96,,36.09,53.10%,8112.54万,-63.70%,2.41,4.74亿,4.25亿,2.25%,10.46亿,1.19亿
2016,,,12.21,,23.57,263.59%,2.23亿,54.58%,2.27,3.83亿,3.71亿,9.48%,9.82亿,1.09亿
2015,,,14.49,,6.48,19.91%,1.45亿,241.50%,1.79,1.24亿,1.73亿,22.30%,7.78亿,1.33亿
2014,,,5.1,,5.41,-0.78%,4233.43万,17.40%,3.63,9284.35万,1.87亿,7.83%,6.32亿,1.36亿
2013,,,2.95,,5.45,7.00%,3606.04万,-37.62%,3.44,1.04亿,1.57亿,6.62%,5.97亿,1.42亿
2012,,,3.07,,5.09,2.08%,5780.38万,136.32%,3.27,2.20亿,1.33亿,10.84%,5.78亿,1.18亿
2011,,,2.35,,4.99,14.33%,-1.59亿,-551.09%,2.94,7650.67万,7486.20万,-42.42%,4.31亿,1.10亿
2010,,,4.86,,4.36,11.34%,3528.12万,-82.68%,3.99,3.74亿,2.51亿,-2.94%,6.66亿,1.19亿
