报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,92.273,10.7169,8.61,2.2033,10.47,-7.45%,4568.18万,-28.39%,4.87,7.39亿,23.12亿,4.86%,61.90亿,4.29亿
2025,89.165,10.7169,8.32,1.6025,55.64,-8.81%,5.04亿,-24.65%,4.82,6.91亿,22.66亿,10.42%,61.40亿,4.59亿
2024,90.986,10.7169,8.49,1.4913,61.01,-13.10%,6.68亿,-21.69%,4.58,10.04亿,20.19亿,12.38%,57.97亿,4.48亿
2023,69.66,10.7169,6.5,0.9922,70.21,1.72%,8.54亿,28.19%,4.19,8.90亿,16.81亿,13.55%,53.42亿,5.05亿
2022,74.136,9.6657,7.67,1.074,69.03,23.96%,6.66亿,50.26%,3.41,12.36亿,10.24亿,18.22%,45.66亿,6.19亿
2021,46.807,7.2457,6.46,0.8406,55.68,26.07%,4.43亿,312.22%,2.24,8.21亿,7.14亿,7.50%,41.36亿,5.20亿
2020,28.324,6.587,4.3,1.3703,20.67,-4.97%,1.07亿,12.91%,2.03,3.30亿,2.84亿,6.89%,18.12亿,1.99亿
2019,27.468,6.587,4.17,1.2866,21.35,4.94%,9519.95万,83.87%,1.92,4.37亿,2.11亿,5.91%,15.64亿,1.05亿
2018,21.474,6.587,3.26,1.0558,20.34,59.75%,5177.54万,180.47%,1.80,6.11亿,1.42亿,4.88%,15.17亿,1.65亿
2017,,,5.09,,12.73,37.20%,1846.05万,174.23%,1.73,6.59亿,1.02亿,4.95%,14.01亿,9962.67万
2016,,,7.34,,9.28,8.04%,-2486.77万,-126.25%,1.71,9.35亿,8330.10万,-0.79%,13.70亿,7540.15万
2015,,,14.84,,8.59,-5.53%,9472.85万,9.17%,3.69,8.04亿,1.69亿,14.46%,14.57亿,7872.90万
2014,,,,,9.09,-14.15%,8677.24万,-9.32%,3.31,1.87亿,1.53亿,14.27%,10.52亿,9768.78万
2013,,,,,10.59,-0.50%,9569.30万,-31.74%,3.21,3.10亿,1.33亿,13.00%,9.80亿,9188.79万
2012,,,,,10.65,31.14%,1.40亿,12.59%,3.17,4.34亿,1.38亿,17.05%,9.06亿,6787.27万
2011,,,,,8.12,False,1.25亿,False,2.73,3.46亿,7897.34万,18.71%,7.37亿,5623.02万
