报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,67.915,2.0273,33.5,11.08,23.99%,7776.75万,-7.40%,14.59,6.1295,85.8974,2.2961,PE；PB,28.43亿,14.08亿,6.76%,30.95亿,9.73亿,0.6,20%: 最新年度净利润同比下降,周家儒
2026-03-31,67.915,2.0273,33.5,11.08,23.99%,7776.75万,-7.40%,14.59,1.5324,85.8974,2.2961,PE；PB,28.43亿,14.08亿,6.76%,30.95亿,9.73亿,0.6,,周家儒
2025,63.713,1.8209,34.99,44.49,10.67%,2.95亿,-0.93%,14.23,1.4321,22.4295,2.4589,PE；PB,24.65亿,13.30亿,6.48%,30.25亿,10.38亿,0.6,,周家儒
2024,40.185,1.6578,24.24,40.2,26.41%,2.98亿,4.83%,12.96,0.9996,13.931,1.8704,PE；PB,22.91亿,11.71亿,7.26%,25.71亿,8.11亿,0.6,,周家儒
2023,35.863,1.658,21.63,31.8,8.12%,2.84亿,19.48%,11.2,1.1278,12.5029,1.9312,PE；PB,19.29亿,10.02亿,8.93%,19.73亿,5.59亿,0.5,,周家儒
2022,26.003,1.6594,15.67,29.41,18.26%,2.38亿,102.88%,10.27,0.8842,10.6599,1.5258,PE；PB,10.27亿,8.08亿,8.09%,17.02亿,6.22亿,0.3,,周家儒
2021,20.768,1.6,12.98,24.87,35.09%,1.17亿,27.11%,8.92,0.8351,17.7808,1.4552,PE；PB,8.57亿,6.31亿,4.71%,14.79亿,6.20亿,0.2,,周家儒
2020,30.256,1.6,18.91,18.41,-5.36%,9224.37万,-22.74%,8.58,1.6435,27.4058,2.204,PE；PB,9.58亿,5.53亿,5.01%,13.73亿,4.29亿,0.3,,周家儒
2019,,,,19.45,11.02%,1.19亿,25.46%,6.38,,,,PE；PB,3.22亿,5.11亿,6.14%,7.66亿,3.64亿,,,周家儒
2018,,,,17.52,10.01%,9517.01万,-0.03%,5.38,,,,PE；PB,2.82亿,3.95亿,5.43%,6.45亿,3.36亿,,,周家儒
2017,,,,15.93,23.33%,9520.23万,20.01%,4.59,,,,PE；PB,1.67亿,3.04亿,5.98%,5.51亿,2.93亿,,,周家儒
2016,,,,12.92,31.42%,7933.19万,955.27%,3.94,,,,PE；PB,2.53亿,2.34亿,6.14%,4.80亿,2.38亿,,,周家儒
2015,,,,9.83,2.49%,751.77万,-84.13%,3.48,,,,PE；PB,1.49亿,1.76亿,0.76%,4.22亿,2.18亿,,,周家儒
2014,,,,9.59,12.84%,4736.75万,-6.77%,2.97,,,,PE；PB,1.52亿,1.75亿,5.10%,3.77亿,1.67亿,,,周家儒
2013,,,,8.5,False,5080.56万,False,2.71,,,,PE；PB,1.42亿,1.40亿,6.18%,3.36亿,1.24亿,,,周家儒
