报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,77.735,17.1981,4.52,37.52,3.44%,1.25亿,-23.64%,4.96,2.0718,64.5714,0.9113,PE；PB,24.20亿,55.00亿,3.82%,102.86亿,14.77亿,,20%: 最新年度净利润同比下降,一汽股权投资(天津)有限公司
2026-03-31,77.735,17.1981,4.52,37.52,3.44%,1.25亿,-23.64%,4.96,0.518,64.5714,0.9113,PE；PB,24.20亿,55.00亿,3.82%,102.86亿,14.77亿,,,一汽股权投资(天津)有限公司
2025,99.97,17.4164,5.74,174.1,5.72%,7.03亿,3.91%,4.89,0.5742,14.0,1.1738,PE；PB,27.88亿,53.75亿,5.40%,101.46亿,14.00亿,0.15,,一汽股权投资(天津)有限公司
2024,87.082,17.4164,5.0,164.68,3.95%,6.76亿,11.93%,4.56,0.5288,12.8205,1.0965,PE；PB,23.35亿,49.93亿,5.63%,92.80亿,13.11亿,0.25,,一汽股权投资(天津)有限公司
2023,89.984,18.1055,4.97,158.43,26.03%,6.04亿,20.55%,4.4,0.568,14.2,1.1295,PE；PB,21.80亿,47.94亿,4.63%,88.02亿,12.44亿,0.25,,一汽股权投资(天津)有限公司
2022,70.611,18.1055,3.9,125.71,-2.01%,5.01亿,-40.44%,4.13,0.5617,13.4483,0.9443,PE；PB,24.92亿,46.67亿,3.73%,84.71亿,13.39亿,0.3,,一汽股权投资(天津)有限公司
2021,113.159,18.1055,6.25,128.28,15.43%,8.41亿,-6.64%,4.13,0.8821,13.0208,1.5133,PE；PB,28.56亿,47.34亿,6.07%,85.12亿,11.43亿,0.3,,一汽股权投资(天津)有限公司
2020,107.004,18.1055,5.91,111.13,10.43%,9.01亿,1.16%,4.01,0.9629,11.3654,1.4738,PE；PB,18.13亿,44.95亿,8.17%,82.75亿,10.41亿,0.16999999999999998,,一汽股权投资(天津)有限公司
2019,67.534,18.1055,3.73,100.64,28.16%,8.91亿,1.06%,3.68,0.671,7.46,1.0136,PE；PB,15.48亿,39.69亿,8.78%,74.54亿,9.36亿,0.15,,一汽股权投资(天津)有限公司
2018,36.47,12.9325,2.82,78.53,9.17%,8.82亿,6.02%,3.52,0.4644,5.7551,0.8011,PE；PB,15.90亿,34.23亿,11.13%,71.28亿,7.05亿,0.2,,一汽股权投资(天津)有限公司
2017,,,4.28,71.93,22.82%,8.32亿,22.88%,4.45,,9.3043,0.9618,PE；PB,14.85亿,34.05亿,11.38%,63.24亿,6.34亿,0.2,,一汽股权投资(天津)有限公司
2016,,,4.39,58.57,35.22%,6.77亿,34.48%,4.0,,8.4423,1.0975,PE；PB,11.83亿,29.14亿,11.55%,57.75亿,6.51亿,0.15,,一汽股权投资(天津)有限公司
2015,,,5.15,43.32,-13.54%,5.03亿,-19.66%,3.62,,13.2051,1.4227,PE；PB,9.23亿,25.02亿,12.12%,53.05亿,5.72亿,0.1,,一汽股权投资(天津)有限公司
2014,,,4.24,50.1,-4.17%,6.26亿,15.35%,3.31,,8.8333,1.281,PE；PB,5.64亿,21.76亿,13.42%,47.62亿,5.91亿,0.1,,一汽股权投资(天津)有限公司
2013,,,3.0,52.28,8.27%,5.43亿,16.19%,2.92,,6.8182,1.0274,PE；PB,3.09亿,17.46亿,11.29%,42.48亿,5.94亿,,,一汽股权投资(天津)有限公司
2012,,,4.2,48.28,-100.00%,4.67亿,-67.90%,-0.0057,,9.1304,,PE；PB,5.77亿,12.69亿,False,37.55亿,5.33亿,,,一汽股权投资(天津)有限公司
2011,,,3.85,0.00109,-92.64%,14.56亿,474.53%,0.007,,0.7626,550.0,PE；PB,148.49万,-14.55亿,1335755.40%,204.16万,False,,,一汽股权投资(天津)有限公司
2010,,,4.48,0.014804,-20.15%,-3.89亿,-4898.08%,-7.3,,,,PE；PB,22.15万,-29.11亿,-26262.28%,-21.03亿,False,,,一汽股权投资(天津)有限公司
