报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,34.465,4.2814,8.05,1.71,-33.43%,-1981.72万,12.40%,0.66,20.155,,12.197,PE；PB,2614.97万,-2.01亿,-14.31%,3.62亿,1.83亿,,20%: 最新年度营业收入下滑,江门力鸿投资有限公司
2026-03-31,34.465,4.2814,8.05,1.71,-33.43%,-1981.72万,12.40%,0.66,5.0387,,12.197,PE；PB,2614.97万,-2.01亿,-14.31%,3.62亿,1.83亿,,,江门力鸿投资有限公司
2025,24.104,4.2814,5.63,9.84,-5.79%,4848.07万,133.48%,0.71,2.4496,51.1818,7.9296,PE；PB,5692.30万,-1.82亿,0.63%,3.89亿,1.99亿,,,江门力鸿投资有限公司
2024,23.762,4.2814,5.55,10.45,-38.11%,-1.45亿,2.67%,0.61,2.2739,,9.0984,PE；PB,6383.81万,-2.30亿,-18.57%,4.10亿,2.92亿,,,江门力鸿投资有限公司
2023,28.728,4.2814,6.71,16.88,0.63%,-1.49亿,-287.07%,0.94,1.7019,,7.1383,PE；PB,1.04亿,-8517.72万,-11.56%,5.65亿,3.51亿,,,江门力鸿投资有限公司
2022,26.545,4.2814,6.2,16.77,28.63%,-3843.91万,-215.31%,1.19,1.5829,,5.2101,PE；PB,9528.36万,6360.73万,-2.03%,6.53亿,5.45亿,0.024,,江门力鸿投资有限公司
2021,26.973,4.2814,6.3,13.04,33.62%,3333.58万,-44.59%,1.42,2.0685,78.75,4.4366,PE；PB,1.75亿,1.46亿,4.69%,8.12亿,4.08亿,0.043,,江门力鸿投资有限公司
2020,19.609,4.2814,4.58,9.76,19.47%,6016.27万,562.48%,1.4,2.0091,32.7143,3.2714,PE；PB,2.30亿,1.34亿,7.30%,6.46亿,2.56亿,0.02,,江门力鸿投资有限公司
2019,15.677,3.2934,4.76,8.17,2.65%,908.14万,-32.77%,1.32,1.9188,238.0,3.6061,PE；PB,2.31亿,8608.50万,1.54%,6.09亿,2.98亿,0.02,,江门力鸿投资有限公司
2018,11.603,2.5334,4.58,7.96,1.89%,1350.78万,11.09%,1.7,1.4577,152.6667,2.6941,PE；PB,1.19亿,8427.78万,2.13%,6.00亿,3.55亿,0.05,,江门力鸿投资有限公司
2017,,,6.53,7.81,8.19%,1215.92万,-75.77%,2.19,,163.25,2.9817,PE；PB,2.11亿,8694.37万,1.92%,5.99亿,3.77亿,,,江门力鸿投资有限公司
2016,,,,7.22,-2.04%,5017.67万,32.66%,1.82,,,,PE；PB,1529.63万,7478.44万,7.30%,3.88亿,3.82亿,,,江门力鸿投资有限公司
2015,,,,7.37,-1.02%,3782.45万,22.26%,1.53,,,,PE；PB,3728.40万,3283.82万,5.43%,3.26亿,3.00亿,,,江门力鸿投资有限公司
2014,,,,7.45,52.92%,3093.68万,28.30%,1.31,,,,PE；PB,8547.01万,40.21万,4.72%,2.83亿,3.10亿,,,江门力鸿投资有限公司
2013,,,,4.87,-21.55%,2411.21万,-50.62%,1.28,,,,PE；PB,3962.33万,2035.79万,5.15%,2.77亿,3.01亿,,,江门力鸿投资有限公司
2012,,,,6.21,False,4883.46万,False,1.93,,,,PE；PB,952.75万,8556.33万,8.05%,2.69亿,1.04亿,,,江门力鸿投资有限公司
