报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,30.274,5.9948,5.05,13.97,14.97%,2940.06万,15.95%,4.71,2.1671,101.0,1.0722,PE；PB,5.39亿,9.10亿,2.12%,28.32亿,19.89亿,,,今飞控股集团有限公司
2026-03-31,30.274,5.9948,5.05,13.97,14.97%,2940.06万,15.95%,4.71,0.5418,101.0,1.0722,PE；PB,5.39亿,9.10亿,2.12%,28.32亿,19.89亿,,,今飞控股集团有限公司
2025,35.141,5.9866,5.87,53.93,10.06%,5994.20万,-10.52%,4.73,0.6516,58.7,1.241,PE；PB,5.88亿,8.80亿,1.13%,28.41亿,17.08亿,0.017,,今飞控股集团有限公司
2024,23.048,4.9887,4.62,49.0,11.12%,6699.00万,-9.24%,4.57,0.4704,42.0,1.0109,PE；PB,6.17亿,8.33亿,1.39%,27.61亿,16.38亿,0.018000000000000002,,今飞控股集团有限公司
2023,30.729,4.9884,6.16,44.09,4.51%,7380.62万,-34.62%,4.45,0.697,41.0667,1.3843,PE；PB,9.83亿,7.79亿,1.69%,26.87亿,13.42亿,0.01,,今飞控股集团有限公司
2022,26.587,4.9882,5.33,42.19,6.67%,1.13亿,-16.50%,4.15,0.6302,23.1739,1.2843,PE；PB,7.45亿,7.14亿,2.70%,20.94亿,11.35亿,0.015,,今飞控股集团有限公司
2021,29.03,4.9879,5.82,39.55,26.99%,1.35亿,108.82%,3.85,0.734,21.5556,1.5117,PE；PB,4.56亿,6.17亿,3.45%,19.47亿,10.99亿,0.013000000000000001,,今飞控股集团有限公司
2020,20.974,3.7655,5.57,31.15,5.73%,6474.29万,13.26%,3.71,0.6733,32.7647,1.5013,PE；PB,6.19亿,4.97亿,2.12%,18.73亿,10.37亿,0.016,,今飞控股集团有限公司
2019,20.635,3.7655,5.48,29.46,2.36%,5716.36万,-11.61%,2.67,0.7004,36.5333,2.0524,PE；PB,3.45亿,4.40亿,2.02%,10.57亿,9.48亿,0.018,,今飞控股集团有限公司
2018,13.822,2.215,6.24,28.78,11.54%,6467.56万,6.24%,2.53,0.4803,36.7059,2.4664,PE；PB,3.72亿,3.92亿,2.28%,9.65亿,8.58亿,0.09,,今飞控股集团有限公司
2017,,,7.26,25.8,12.47%,6087.65万,-16.74%,4.1,,45.375,1.7707,PE；PB,4.56亿,3.50亿,2.46%,9.21亿,7.39亿,,,今飞控股集团有限公司
2016,,,,22.94,7.62%,7311.25万,27.19%,3.54,,,,PE；PB,3.04亿,2.94亿,3.31%,5.99亿,4.37亿,,,今飞控股集团有限公司
2015,,,,21.32,-0.58%,5748.48万,-1.19%,3.1,,,,PE；PB,4.58亿,2.27亿,2.78%,5.23亿,3.71亿,,,今飞控股集团有限公司
2014,,,,21.44,8.64%,5817.81万,-5.02%,2.76,,,,PE；PB,4.90亿,1.74亿,2.67%,4.70亿,4.21亿,,,今飞控股集团有限公司
2013,,,,19.74,15.30%,6125.43万,12.90%,2.41,,,,PE；PB,5.72亿,1.21亿,3.07%,4.14亿,3.44亿,,,今飞控股集团有限公司
2012,,,,17.12,False,5425.72万,False,2.04,,,,PE；PB,2.66亿,6376.41万,3.17%,3.53亿,3.24亿,,,今飞控股集团有限公司
