报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,180.5,9.6679,18.67,29.96,5.71%,3.74亿,5.62%,20.95,6.0247,47.8718,0.8912,PE；PB,45.41亿,159.97亿,12.47%,211.99亿,27.09亿,,,无锡产业发展集团有限公司
2026-03-31,180.5,9.6679,18.67,29.96,5.71%,3.74亿,5.62%,20.95,1.5062,47.8718,0.8912,PE；PB,45.41亿,159.97亿,12.47%,211.99亿,27.09亿,,,无锡产业发展集团有限公司
2025,205.579,9.9699,20.62,120.24,7.67%,10.68亿,-35.63%,20.6,1.7097,18.7455,1.001,PE；PB,46.94亿,156.23亿,9.15%,208.59亿,24.58亿,1.0,,无锡产业发展集团有限公司
2024,179.988,10.0216,17.96,111.67,0.67%,16.60亿,-9.67%,19.9,1.6118,10.5029,0.9025,PE；PB,36.76亿,155.23亿,15.38%,205.13亿,23.09亿,1.22,,无锡产业发展集团有限公司
2023,135.253,10.086,13.41,110.93,-12.86%,18.37亿,1446.28%,19.36,1.2193,7.133,0.6927,PE；PB,46.66亿,150.55亿,17.25%,201.78亿,20.69亿,0.1,,无锡产业发展集团有限公司
2022,158.158,10.0866,15.68,127.3,-6.96%,1.19亿,-95.39%,17.55,1.2424,174.2222,0.8934,PE；PB,51.08亿,133.20亿,1.50%,184.35亿,22.83亿,1.6,,无锡产业发展集团有限公司
2021,177.878,10.0895,17.63,136.82,6.20%,25.75亿,-7.12%,19.23,1.3001,6.8599,0.9168,PE；PB,79.72亿,148.15亿,19.36%,199.63亿,34.45亿,1.5,,无锡产业发展集团有限公司
2020,179.795,10.0895,17.82,128.84,46.67%,27.73亿,22.25%,18.12,1.3955,6.3871,0.9834,PE；PB,54.82亿,137.56亿,21.91%,187.94亿,28.77亿,1.1,,无锡产业发展集团有限公司
2019,140.143,10.0895,13.89,87.84,0.72%,22.68亿,-5.34%,16.84,1.5954,6.1733,0.8248,PE；PB,55.38亿,120.76亿,26.21%,174.85亿,24.19亿,1.2,,无锡产业发展集团有限公司
2018,122.285,10.0895,12.12,87.22,-3.28%,23.96亿,-6.82%,15.77,1.402,5.1139,0.7685,PE；PB,26.16亿,109.97亿,28.28%,164.52亿,14.39亿,1.2,,无锡产业发展集团有限公司
2017,,,15.56,90.17,40.40%,25.71亿,53.77%,14.7,,6.102,1.0585,PE；PB,31.19亿,98.12亿,29.36%,153.51亿,14.79亿,0.6,,无锡产业发展集团有限公司
2016,,,14.21,64.23,11.86%,16.72亿,10.35%,12.81,,8.5602,1.1093,PE；PB,39.70亿,78.46亿,26.87%,133.98亿,13.49亿,0.5,,无锡产业发展集团有限公司
2015,,,15.33,57.42,-9.64%,15.15亿,-1.56%,11.68,,10.2886,1.3125,PE；PB,32.75亿,66.78亿,27.04%,122.13亿,8.66亿,0.4,,无锡产业发展集团有限公司
2014,,,16.42,63.54,13.69%,15.39亿,38.91%,10.64,,10.8742,1.5432,PE；PB,23.60亿,55.71亿,25.01%,112.63亿,11.12亿,0.3,,无锡产业发展集团有限公司
2013,,,18.63,55.89,11.45%,11.08亿,24.61%,9.41,,17.0917,1.9798,PE；PB,24.48亿,44.17亿,20.65%,99.98亿,9.87亿,0.3,,无锡产业发展集团有限公司
2012,,,12.75,50.15,-14.97%,8.89亿,-26.17%,12.73,,14.1667,1.0016,PE；PB,26.01亿,39.46亿,18.63%,89.61亿,7.60亿,0.3,,无锡产业发展集团有限公司
2011,,,14.18,58.98,9.81%,12.05亿,-10.12%,8.93,,6.6887,1.5879,PE；PB,8.55亿,33.17亿,21.29%,53.40亿,8.84亿,0.43499999999999994,,无锡产业发展集团有限公司
2010,,,14.5,53.71,74.36%,13.40亿,199.02%,7.24,,6.1441,2.0028,PE；PB,5.97亿,23.59亿,25.72%,43.46亿,9.18亿,0.15,,无锡产业发展集团有限公司
