报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,135.128,6.8558,19.71,84.52,17.66%,1.99亿,22.67%,13.25,1.5988,67.9655,1.4875,PE；PB,37.33亿,53.79亿,2.41%,93.14亿,54.63亿,,,天津东安兄弟有限公司
2026-03-31,135.128,6.8558,19.71,84.52,17.66%,1.99亿,22.67%,13.25,0.3997,67.9655,1.4875,PE；PB,37.33亿,53.79亿,2.41%,93.14亿,54.63亿,,,天津东安兄弟有限公司
2025,147.887,6.3335,23.35,321.24,17.90%,8.86亿,25.28%,13.14,0.4604,16.7986,1.777,PE；PB,30.24亿,51.80亿,2.79%,92.49亿,53.74亿,0.337,,天津东安兄弟有限公司
2024,100.101,6.2602,15.99,272.46,16.61%,7.07亿,16.77%,11.23,0.3674,14.2768,1.4239,PE；PB,27.21亿,45.29亿,2.63%,74.65亿,46.08亿,0.1187308,,天津东安兄弟有限公司
2023,127.032,6.1696,20.59,233.65,9.33%,6.06亿,22.98%,10.42,0.5437,21.2268,1.976,PE；PB,29.11亿,39.15亿,2.64%,68.75亿,37.47亿,0.078955,,天津东安兄弟有限公司
2022,148.379,6.1696,24.05,213.71,14.69%,4.92亿,9.41%,9.29,0.6943,30.0625,2.5888,PE；PB,27.15亿,33.81亿,2.35%,59.43亿,36.65亿,0.075,,天津东安兄弟有限公司
2021,147.311,5.7837,25.47,186.34,39.14%,4.50亿,4.04%,8.21,0.7905,33.96,3.1023,PE；PB,22.56亿,29.71亿,2.55%,52.84亿,32.22亿,0.08399999999999999,,天津东安兄弟有限公司
2020,80.393,5.7837,13.9,133.92,-2.00%,4.33亿,-27.59%,7.22,0.6003,18.5333,1.9252,PE；PB,21.47亿,26.02亿,3.61%,46.47亿,20.28亿,0.087,,天津东安兄弟有限公司
2019,39.123,2.9088,13.45,136.65,-4.85%,5.97亿,53.10%,6.62,0.2863,12.6887,2.0317,PE；PB,18.37亿,22.31亿,6.82%,52.72亿,18.53亿,0.11000000000000001,,天津东安兄弟有限公司
2018,25.307,2.424,10.44,67.55,7.85%,3.90亿,-3.65%,5.48,0.3746,13.92,1.9051,PE；PB,9.62亿,12.45亿,6.00%,29.30亿,11.85亿,0.32999999999999996,,天津东安兄弟有限公司
2017,,,15.34,62.63,27.97%,4.05亿,479.22%,2.93,,19.6667,5.2355,PE；PB,8.12亿,9.48亿,9.11%,25.82亿,12.01亿,0.08299999999999999,,天津东安兄弟有限公司
2016,,,19.18,8.99,20.46%,6991.64万,12.54%,2.58,,66.1379,7.4341,PE；PB,1.05亿,2.02亿,7.85%,6.27亿,9233.03万,1.0,,天津东安兄弟有限公司
2015,,,15.24,7.46,7.19%,6212.66万,6.56%,7.81,,56.4444,1.9513,PE；PB,1.44亿,2.20亿,8.33%,6.31亿,7143.79万,,,天津东安兄弟有限公司
2014,,,,6.96,29.54%,5830.16万,31.59%,4.88,,,,PE；PB,7619.57万,1.64亿,8.38%,2.96亿,6676.69万,,,天津东安兄弟有限公司
2013,,,,5.37,10.97%,4430.71万,7.75%,3.87,,,,PE；PB,5237.04万,1.11亿,8.25%,2.35亿,4932.02万,,,天津东安兄弟有限公司
2012,,,,4.84,25.91%,4111.90万,14.66%,3.1,,,,PE；PB,6427.31万,7137.80万,8.49%,1.88亿,4755.25万,,,天津东安兄弟有限公司
2011,,,,3.85,False,3586.26万,False,2.38,,,,PE；PB,5220.22万,3437.09万,9.33%,1.44亿,3859.90万,,,天津东安兄弟有限公司
