报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,96.63,9.2029,10.5,6.87,10.97%,1.04亿,-0.45%,4.1,14.0655,93.2504,2.561,PE；PB,2.54亿,18.52亿,15.03%,37.75亿,9.90亿,0.15,20%: 最新年度净利润同比下降,向朝东
2026-03-31,96.63,9.2029,10.5,6.87,10.97%,1.04亿,-0.45%,4.1,3.5164,93.2504,2.561,PE；PB,2.54亿,18.52亿,15.03%,37.75亿,9.90亿,0.15,,向朝东
2025,90.666,6.412,14.14,26.89,13.97%,2.77亿,-13.89%,3.98,3.3717,43.9677,3.5528,PE；PB,2.80亿,17.49亿,10.26%,36.70亿,8.74亿,0.2,,向朝东
2024,34.232,3.9302,8.71,23.6,21.29%,3.22亿,76.87%,4.61,1.4505,17.874,1.8894,PE；PB,5.81亿,16.05亿,13.58%,30.27亿,7.79亿,0.2,,向朝东
2023,23.231,3.9375,5.9,19.46,32.20%,1.82亿,-13.92%,5.49,1.1938,12.6637,1.0747,PE；PB,3.60亿,13.64亿,9.30%,22.45亿,6.66亿,0.18,,向朝东
2022,15.75,3.0289,5.2,14.72,1.90%,2.11亿,5.92%,5.14,1.07,9.5378,1.0117,PE；PB,4.17亿,12.57亿,14.86%,21.12亿,6.36亿,0.2,,向朝东
2021,16.529,2.1635,7.64,14.44,23.35%,2.00亿,12.90%,6.09,1.1447,14.7121,1.2545,PE；PB,2.74亿,11.13亿,15.32%,19.96亿,5.13亿,0.3,,向朝东
2020,11.29,2.0907,5.4,11.71,26.20%,1.77亿,44.93%,8.04,0.9641,8.9404,0.6716,PE；PB,2.83亿,9.82亿,16.47%,19.11亿,4.02亿,0.2,,向朝东
2019,3.659,1.4934,2.45,9.28,-0.27%,1.22亿,-24.23%,7.59,0.3943,4.1995,0.3228,PE；PB,1.83亿,8.52亿,13.71%,17.13亿,2.35亿,0.5,,向朝东
2018,2.816,1.0667,2.64,9.3,10.44%,1.61亿,7.40%,10.31,0.3028,3.4286,0.2561,PE；PB,4.93亿,8.18亿,18.67%,16.60亿,2.56亿,1.0,,向朝东
2017,,,4.45,8.42,30.82%,1.50亿,18.70%,13.93,,2.4412,0.3195,PE；PB,7.03亿,7.79亿,18.18%,15.64亿,1.93亿,,,向朝东
2016,,,,6.44,7.10%,1.26亿,18.46%,9.77,,,,PE；PB,5462.32万,6.34亿,21.22%,8.56亿,1.56亿,,,向朝东
2015,,,,6.01,-2.01%,1.07亿,-21.86%,8.19,,,,PE；PB,6106.54万,5.08亿,18.79%,6.90亿,1.61亿,,,向朝东
2014,,,,6.13,26.68%,1.36亿,29.21%,6.86,,,,PE；PB,3193.28万,4.01亿,22.84%,5.77亿,1.18亿,,,向朝东
2013,,,,4.84,23.84%,1.06亿,10.28%,5.41,,,,PE；PB,3825.91万,3.21亿,22.02%,4.58亿,1.06亿,,,向朝东
2012,,,,3.91,False,9573.61万,False,5.29,,,,PE；PB,3522.35万,2.96亿,24.33%,4.48亿,8760.03万,,,向朝东
