报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,62.189,2.0932,29.71,10.06,34.69%,1.07亿,9.55%,12.31,6.1818,58.2549,2.4135,PE；PB,8.17亿,12.54亿,11.70%,29.59亿,23.30亿,0.3,,芜湖宏博模具科技有限公司
2026-03-31,62.189,2.0932,29.71,10.06,34.69%,1.07亿,9.55%,12.31,1.5455,58.2549,2.4135,PE；PB,8.17亿,12.54亿,11.70%,29.59亿,23.30亿,0.3,,芜湖宏博模具科技有限公司
2025,77.49,2.0932,37.02,32.92,35.80%,3.92亿,11.85%,11.79,2.3539,19.7968,3.1399,PE；PB,9.16亿,11.47亿,13.83%,28.38亿,24.30亿,0.44999999999999996,,芜湖宏博模具科技有限公司
2024,67.188,1.9843,33.86,24.24,29.16%,3.50亿,73.20%,10.34,2.7718,19.9176,3.2747,PE；PB,6.99亿,8.61亿,16.64%,24.70亿,20.39亿,0.3,,芜湖宏博模具科技有限公司
2023,59.214,1.8361,32.25,18.77,60.73%,2.02亿,44.44%,8.44,3.1547,29.8611,3.8211,PE；PB,8.72亿,5.96亿,11.67%,19.13亿,17.74亿,0.3,,芜湖宏博模具科技有限公司
2022,42.926,1.836,23.38,11.68,11.78%,1.40亿,21.52%,6.87,3.6752,30.7632,3.4032,PE；PB,7.87亿,4.63亿,12.43%,14.80亿,14.90亿,0.2,,芜湖宏博模具科技有限公司
2021,30.441,1.836,16.58,10.45,9.99%,1.15亿,11.48%,6.3,2.913,26.3175,2.6317,PE；PB,6.54亿,3.71亿,11.89%,12.20亿,10.63亿,0.2,,芜湖宏博模具科技有限公司
2020,28.348,1.836,15.44,9.5,-9.80%,1.03亿,-23.94%,5.88,2.984,22.7059,2.6259,PE；PB,7.57亿,3.01亿,11.38%,11.35亿,8.39亿,,,芜湖宏博模具科技有限公司
2019,,,,10.53,20.89%,1.36亿,49.57%,3.77,,,,PE；PB,3.11亿,2.44亿,13.61%,5.71亿,7.36亿,,,芜湖宏博模具科技有限公司
2018,,,,8.71,32.12%,9086.41万,19.11%,3.06,,,,PE；PB,3.28亿,1.60亿,10.41%,4.65亿,7.45亿,,,芜湖宏博模具科技有限公司
2017,,,,6.59,15.45%,7628.60万,9.04%,2.49,,,,PE；PB,1.74亿,9682.13万,11.44%,3.26亿,6.38亿,,,芜湖宏博模具科技有限公司
2016,,,,5.71,-7.34%,6996.10万,30.22%,2.04,,,,PE；PB,1.93亿,8042.03万,12.13%,2.79亿,3.80亿,,,芜湖宏博模具科技有限公司
2015,,,,6.16,2.44%,5372.40万,100.89%,1.41,,,,PE；PB,7616.29万,2118.30万,8.46%,1.94亿,4.53亿,,,芜湖宏博模具科技有限公司
2014,,,,6.02,-11.97%,2674.30万,-46.09%,1.07,,,,PE；PB,6805.95万,-1357.70万,5.01%,1.69亿,5.13亿,,,芜湖宏博模具科技有限公司
2013,,,,6.83,False,4960.74万,False,1.49,,,,PE；PB,8621.61万,4675.84万,7.72%,2.53亿,5.84亿,,,芜湖宏博模具科技有限公司
