报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,35.578,6.2858,5.66,11.95,-1.45%,7139.07万,-23.43%,6.49,2.9772,51.4545,0.8721,PE；PB,24.16亿,24.18亿,7.19%,46.30亿,8.55亿,0.2,40%: 最新年度营业收入下滑；最新年度净利润同比下降,陈福成
2026-03-31,35.578,6.2858,5.66,11.95,-1.45%,7139.07万,-23.43%,6.49,0.7443,51.4545,0.8721,PE；PB,24.16亿,24.18亿,7.19%,46.30亿,8.55亿,0.2,,陈福成
2025,38.343,6.2858,6.1,56.28,12.58%,2.47亿,81.32%,6.38,0.6813,15.641,0.9561,PE；PB,26.53亿,23.47亿,5.08%,45.42亿,10.06亿,0.25,,陈福成
2024,28.412,6.2858,4.52,49.99,5.05%,1.36亿,36.69%,6.23,0.5684,20.5455,0.7255,PE；PB,23.23亿,22.56亿,3.21%,44.28亿,9.23亿,0.06,,陈福成
2023,31.743,6.2858,5.05,47.58,12.62%,9983.58万,5.21%,6.1,0.6672,31.5625,0.8279,PE；PB,20.52亿,21.57亿,2.56%,43.45亿,8.61亿,0.03,,陈福成
2022,29.858,6.2858,4.75,42.25,2.46%,9489.29万,-15.71%,5.97,0.7067,31.6667,0.7956,PE；PB,15.96亿,20.76亿,2.89%,41.89亿,9.21亿,0.04,,陈福成
2021,35.263,6.2858,5.61,41.24,21.86%,1.13亿,-54.41%,5.87,0.8551,31.1667,0.9557,PE；PB,16.32亿,20.08亿,3.40%,41.04亿,7.61亿,0.08,,陈福成
2020,24.64,6.2858,3.92,33.84,-0.65%,2.47亿,39.97%,5.79,0.7281,10.0513,0.677,PE；PB,12.23亿,19.73亿,7.72%,40.78亿,7.08亿,0.06,,陈福成
2019,19.863,6.2858,3.16,34.06,-7.64%,1.76亿,0.25%,5.46,0.5832,11.2857,0.5788,PE；PB,8.23亿,17.94亿,5.50%,37.30亿,6.36亿,0.06,,陈福成
2018,11.056,4.2199,2.62,36.88,-11.62%,1.76亿,-51.94%,5.24,0.2998,9.3571,0.5,PE；PB,4.95亿,16.76亿,5.33%,35.82亿,6.93亿,0.1,,陈福成
2017,,,4.85,41.72,28.96%,3.66亿,56.36%,7.4,,8.3621,0.6554,PE；PB,4.67亿,15.71亿,9.15%,33.69亿,7.27亿,0.1,,陈福成
2016,,,5.73,32.35,7.81%,2.34亿,-24.52%,6.6,,9.8793,0.8682,PE；PB,4.80亿,12.75亿,7.93%,29.23亿,7.49亿,0.0801231,,陈福成
2015,,,8.03,30.01,18.74%,3.10亿,12.25%,5.94,,10.5658,1.3519,PE；PB,4.48亿,10.92亿,11.49%,26.78亿,5.56亿,0.3,,陈福成
2014,,,5.8,25.27,28.41%,2.76亿,15.38%,5.71,,8.5294,1.0158,PE；PB,4.20亿,9.31亿,11.92%,24.55亿,4.53亿,0.3,,陈福成
2013,,,3.28,19.68,29.95%,2.40亿,64.05%,6.84,,5.5593,0.4795,PE；PB,2.64亿,7.78亿,12.96%,22.79亿,3.38亿,,,陈福成
2012,,,2.62,15.15,-1.41%,1.46亿,-36.97%,6.07,,5.5745,0.4316,PE；PB,6.64亿,5.57亿,10.45%,19.94亿,2.81亿,0.3,,陈福成
2011,,,3.11,15.36,18.03%,2.32亿,1.27%,5.91,,4.2027,0.5262,PE；PB,9.25亿,5.24亿,16.18%,19.26亿,2.99亿,0.5,,陈福成
2010,,,6.99,13.01,41.42%,2.29亿,50.69%,7.21,,6.264,0.9695,PE；PB,9.21亿,4.36亿,18.97%,17.82亿,2.94亿,,,陈福成
