报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,158.726,9.1802,17.29,14.04,-12.22%,1.63亿,9.57%,4.32,11.3053,97.6836,4.0023,PE；PB,12.68亿,19.96亿,11.55%,39.78亿,7.64亿,0.3268,20%: 最新年度营业收入下滑,江阴模塑集团有限公司
2026-03-31,158.726,9.1802,17.29,14.04,-12.22%,1.63亿,9.57%,4.32,2.8263,97.6836,4.0023,PE；PB,12.68亿,19.96亿,11.55%,39.78亿,7.64亿,0.3268,,江阴模塑集团有限公司
2025,129.165,9.1802,14.07,71.08,-0.39%,4.83亿,-22.89%,4.18,1.8172,26.749,3.366,PE；PB,15.53亿,18.33亿,6.77%,38.50亿,7.28亿,0.217,,江阴模塑集团有限公司
2024,61.14,9.1802,6.66,71.36,-18.18%,6.26亿,39.46%,3.8,0.8568,9.7654,1.7526,PE；PB,20.30亿,16.81亿,8.74%,35.01亿,8.70亿,0.10900000000000001,,江阴模塑集团有限公司
2023,60.071,9.1711,6.55,87.22,13.81%,4.49亿,-9.82%,3.78,0.6887,13.3947,1.7328,PE；PB,18.01亿,13.80亿,5.20%,34.83亿,10.39亿,0.217,,江阴模塑集团有限公司
2022,38.609,9.1708,4.21,76.64,3.70%,4.98亿,354.30%,3.22,0.5038,7.7532,1.3075,PE；PB,19.73亿,11.61亿,6.55%,29.84亿,11.25亿,,,江阴模塑集团有限公司
2021,42.459,9.1705,4.63,73.9,21.10%,-1.96亿,-5468.89%,2.48,0.5745,,1.8669,PE；PB,15.84亿,7.49亿,-2.66%,23.06亿,9.39亿,0.21799629999999998,,江阴模塑集团有限公司
2020,39.374,8.2718,4.76,61.02,11.13%,-351.66万,-103.91%,2.97,0.6453,,1.6027,PE；PB,12.24亿,11.45亿,-0.10%,27.52亿,10.07亿,0.12999940000000001,,江阴模塑集团有限公司
2019,27.876,8.2718,3.37,54.91,10.55%,8998.74万,718.18%,2.7,0.5077,31.4953,1.2481,PE；PB,12.49亿,12.72亿,1.85%,23.82亿,8.75亿,0.13,,江阴模塑集团有限公司
2018,17.572,7.1721,2.45,49.66,14.41%,1099.84万,-91.82%,2.64,0.3538,204.1667,0.928,PE；PB,6.53亿,10.17亿,0.21%,23.28亿,8.90亿,0.12,,江阴模塑集团有限公司
2017,,,4.55,43.4,7.79%,1.34亿,-46.61%,3.09,,27.9141,1.4725,PE；PB,9.14亿,11.20亿,3.10%,26.89亿,7.05亿,0.11000000000000001,,江阴模塑集团有限公司
2016,,,6.6,40.27,1.74%,2.52亿,-14.74%,4.33,,21.6393,1.5242,PE；PB,7.26亿,13.92亿,5.83%,33.19亿,5.98亿,0.1,,江阴模塑集团有限公司
2015,,,9.54,31.36,-7.63%,2.95亿,20.14%,6.73,,22.8777,1.4175,PE；PB,4.32亿,10.87亿,9.45%,24.21亿,3.20亿,0.13,,江阴模塑集团有限公司
2014,,,4.89,33.95,17.04%,2.46亿,13.27%,4.5,,6.1432,1.0867,PE；PB,3.62亿,8.51亿,7.33%,13.90亿,3.73亿,0.03,,江阴模塑集团有限公司
2013,,,3.53,29.01,17.72%,2.17亿,18.78%,4.48,,5.0285,0.7879,PE；PB,3.63亿,6.21亿,7.53%,15.57亿,6.32亿,0.13,,江阴模塑集团有限公司
2012,,,2.08,24.64,25.46%,1.83亿,140.90%,3.87,,3.5195,0.5375,PE；PB,5.62亿,4.50亿,7.45%,13.67亿,5.94亿,,,江阴模塑集团有限公司
2011,,,2.09,19.64,-0.33%,7587.23万,128.66%,3.34,,8.5132,0.6257,PE；PB,6.71亿,2.73亿,5.11%,12.03亿,5.29亿,0.01,,江阴模塑集团有限公司
2010,,,2.75,19.71,14.10%,3318.07万,26.66%,2.44,,25.7009,1.127,PE；PB,8.59亿,2.01亿,3.16%,9.22亿,5.17亿,,,江阴模塑集团有限公司
