报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,93.078,1.8597,50.05,4.74,1.30%,5312.95万,-62.73%,25.36,19.6367,172.5862,1.9736,PE；PB,28.08亿,16.77亿,11.20%,47.17亿,4.22亿,2.0,20%: 最新年度净利润同比下降,福建省信晖投资集团有限公司
2026-03-31,93.078,1.8597,50.05,4.74,1.30%,5312.95万,-62.73%,25.36,4.9092,172.5862,1.9736,PE；PB,28.08亿,16.77亿,11.20%,47.17亿,4.22亿,2.0,,福建省信晖投资集团有限公司
2025,107.435,1.8597,57.77,22.32,-2.94%,5.60亿,-17.59%,25.12,4.8134,14.8128,2.2998,PE；PB,30.69亿,16.24亿,25.07%,46.71亿,4.26亿,,,福建省信晖投资集团有限公司
2024,,,,23.0,2.19%,6.79亿,3.84%,17.11,,,,PE；PB,6.69亿,14.60亿,29.53%,23.87亿,4.27亿,,,福建省信晖投资集团有限公司
2023,,,,22.51,49.21%,6.54亿,84.63%,12.18,,,,PE；PB,6.24亿,7.81亿,29.06%,16.99亿,4.33亿,,,福建省信晖投资集团有限公司
2022,,,,15.08,98.69%,3.54亿,345.76%,7.49,,,,PE；PB,3.47亿,1.45亿,23.48%,10.44亿,2.84亿,,,福建省信晖投资集团有限公司
2021,,,,7.59,52.29%,7945.51万,76.98%,5.64,,,,PE；PB,1.58亿,-7076.28万,10.47%,7.86亿,1.73亿,,,福建省信晖投资集团有限公司
2020,,,,4.98,False,4489.62万,False,2.47,,,,PE；PB,1.67亿,1.23亿,9.01%,2.47亿,9551.82万,,,福建省信晖投资集团有限公司
