报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,34.021,1.414,24.06,2.92,22.74%,2319.37万,-5.91%,9.97,11.651,146.7073,2.4132,PE；PB,2.97亿,4.86亿,8.02%,15.20亿,5.19亿,,20%: 最新年度净利润同比下降,XIA LURONG
2026-03-31,34.021,1.414,24.06,2.92,22.74%,2319.37万,-5.91%,9.97,2.9128,146.7073,2.4132,PE；PB,2.97亿,4.86亿,8.02%,15.20亿,5.19亿,,,XIA LURONG
2025,38.843,1.414,27.47,12.43,28.71%,1.41亿,25.46%,9.81,3.1249,27.5803,2.8002,PE；PB,4.59亿,4.63亿,11.46%,14.18亿,2.26亿,0.39,,XIA LURONG
2024,35.025,1.414,24.77,9.66,9.30%,1.12亿,10.65%,9.18,3.6258,31.2004,2.6983,PE；PB,4.21亿,3.84亿,11.71%,13.12亿,2.09亿,0.38,,XIA LURONG
2023,34.784,1.414,24.6,8.83,3.99%,1.01亿,34.02%,8.73,3.9393,34.2857,2.8179,PE；PB,4.96亿,3.31亿,11.64%,12.49亿,1.90亿,0.25,,XIA LURONG
2022,27.191,1.414,19.23,8.5,-0.71%,7569.89万,-19.83%,8.26,3.1989,32.1787,2.3281,PE；PB,4.61亿,2.72亿,9.08%,11.83亿,2.01亿,0.35,,XIA LURONG
2021,,,,8.56,16.89%,9441.92万,-8.72%,6.19,,,,PE；PB,1.39亿,2.50亿,11.21%,6.69亿,1.93亿,,,XIA LURONG
2020,,,,7.32,-1.69%,1.03亿,20.68%,5.71,,,,PE；PB,1.48亿,2.01亿,14.58%,6.15亿,1.29亿,,,XIA LURONG
2019,,,,7.45,15.36%,8571.83万,92.65%,4.41,,,,PE；PB,1.55亿,1.34亿,11.99%,4.57亿,1.49亿,,,XIA LURONG
2018,,,,6.45,False,4449.51万,False,4.33,,,,PE；PB,1.28亿,6929.38万,7.38%,3.37亿,1.29亿,,,XIA LURONG
