报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,32.555,1.0505,30.99,2.06,5.23%,-1066.73万,0.77%,6.8,15.8034,,4.5574,PE；PB,1.56亿,1.56亿,-5.62%,7.17亿,1.80亿,,,魏鹤良
2026-03-31,32.555,1.0505,30.99,2.06,5.23%,-1066.73万,0.77%,6.8,3.9508,,4.5574,PE；PB,1.56亿,1.56亿,-5.62%,7.17亿,1.80亿,,,魏鹤良
2025,23.657,1.0505,22.52,8.09,8.36%,-5446.74万,-84.58%,6.9,2.9242,,3.2638,PE；PB,1.27亿,1.66亿,-7.66%,7.29亿,1.70亿,,,魏鹤良
2024,19.896,1.0505,18.94,7.46,3.08%,-2950.92万,-226.88%,7.38,2.667,,2.5664,PE；PB,1.80亿,2.21亿,-4.92%,7.85亿,1.70亿,0.0603503,,魏鹤良
2023,26.452,1.0505,25.18,7.24,4.52%,2325.77万,-35.01%,7.86,3.6536,114.4545,3.2036,PE；PB,1.31亿,2.57亿,2.77%,8.42亿,1.48亿,,,魏鹤良
2022,21.472,1.0505,20.44,6.93,11.26%,3578.67万,-22.99%,7.63,3.0984,60.1176,2.6789,PE；PB,1.62亿,2.36亿,5.25%,8.22亿,1.69亿,0.045,,魏鹤良
2021,39.803,1.0505,37.89,6.23,18.29%,4647.07万,-11.51%,7.33,6.3889,70.1667,5.1692,PE；PB,2.35亿,2.07亿,7.64%,7.78亿,1.67亿,,,魏鹤良
2020,,,,5.26,-6.12%,5251.23万,-7.73%,7.3,,,,PE；PB,1.94亿,1.65亿,10.11%,5.82亿,1.19亿,,,魏鹤良
2019,,,,5.61,2.18%,5690.88万,1.11%,6.64,,,,PE；PB,1.95亿,1.15亿,10.24%,5.29亿,1.04亿,,,魏鹤良
2018,,,,5.49,1.37%,5628.58万,38.84%,5.92,,,,PE；PB,1.64亿,6171.45万,10.37%,4.72亿,1.03亿,,,魏鹤良
2017,,,,5.41,False,4054.09万,False,5.69,,,,PE；PB,8947.86万,1033.11万,7.53%,3.23亿,8209.69万,,,魏鹤良
