报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,31.454,1.1488,27.38,1.76,2.88%,1011.34万,272.59%,3.9,17.8716,308.3333,7.0205,PE；PB,7665.88万,-4.37亿,4.67%,4.65亿,2.28亿,,,臧志成
2026-03-31,31.454,1.1488,27.38,1.76,2.88%,1011.34万,272.59%,3.9,4.4679,308.3333,7.0205,PE；PB,7665.88万,-4.37亿,4.67%,4.65亿,2.28亿,,,臧志成
2025,18.972,1.1498,16.5,5.92,2.42%,-1.07亿,61.47%,3.59,3.2047,,4.5961,PE；PB,7546.35万,-4.47亿,-19.66%,4.32亿,2.05亿,,,臧志成
2024,13.25,1.1522,11.5,5.78,-44.52%,-2.77亿,-3053.67%,4.58,2.2924,,2.5109,PE；PB,9330.06万,-3.40亿,-48.43%,5.23亿,1.95亿,,,臧志成
2023,20.166,1.1197,18.01,10.42,67.91%,936.15万,103.41%,7.05,1.9353,225.125,2.5546,PE；PB,1.72亿,-6365.15万,0.85%,8.12亿,2.12亿,,,臧志成
2022,15.127,1.1197,13.51,6.21,-25.05%,-2.74亿,-116.25%,7.07,2.4359,,1.9109,PE；PB,9762.87万,-7301.30万,-44.17%,7.92亿,2.46亿,,,臧志成
2021,26.862,1.1197,23.99,8.28,-26.26%,-1.27亿,-227.39%,9.52,3.2442,,2.52,PE；PB,2.78亿,2.01亿,-15.16%,10.66亿,3.16亿,0.178,,臧志成
2020,42.403,1.1197,37.87,11.23,5.29%,9953.65万,64.09%,10.84,3.7759,32.9304,3.4935,PE；PB,4.93亿,3.48亿,9.07%,12.21亿,1.79亿,,,臧志成
2019,,,,10.67,-8.12%,6066.13万,-19.43%,7.95,,,,PE；PB,5190.96万,2.54亿,5.74%,6.72亿,2.00亿,,,臧志成
2018,,,,11.61,3.73%,7529.07万,2.86%,7.22,,,,PE；PB,2617.45万,1.97亿,6.60%,6.11亿,1.56亿,,,臧志成
2017,,,,11.19,83.34%,7319.87万,210.34%,4.8,,,,PE；PB,3485.40万,1.26亿,6.68%,3.65亿,2.23亿,,,臧志成
2016,,,,6.1,30.59%,2358.63万,191.80%,3.79,,,,PE；PB,1.17亿,5771.45万,3.89%,2.88亿,2.06亿,,,臧志成
2015,,,,4.67,-25.76%,-2569.37万,-147.05%,3.52,,,,PE；PB,2768.41万,3548.29万,-5.50%,2.66亿,1.51亿,,,臧志成
2014,,,,6.3,False,5460.44万,False,3.76,,,,PE；PB,1.38亿,6117.67万,8.86%,2.84亿,2.08亿,,,臧志成
