报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,25.793,1.3455,19.17,4.41,18.94%,1990.49万,359.82%,10.23,5.8488,127.8,1.8739,PE；PB,7.23亿,7.31亿,6.53%,15.27亿,2.33亿,,,曹抗美
2026-03-31,25.793,1.3455,19.17,4.41,18.94%,1990.49万,359.82%,10.23,1.4622,127.8,1.8739,PE；PB,7.23亿,7.31亿,6.53%,15.27亿,2.33亿,,,曹抗美
2025,25.554,1.3528,18.89,18.3,13.05%,-733.46万,-120.95%,10.07,1.3964,,1.8759,PE；PB,6.88亿,7.11亿,1.09%,15.02亿,2.47亿,0.08,,曹抗美
2024,21.584,1.3532,15.95,16.19,26.92%,3500.74万,-71.01%,10.04,1.3332,61.3462,1.5886,PE；PB,6.18亿,7.29亿,3.13%,14.97亿,2.21亿,0.29,,曹抗美
2023,25.241,1.3534,18.65,12.76,2.71%,1.21亿,4.52%,10.23,1.9781,20.7222,1.8231,PE；PB,8.04亿,7.33亿,10.70%,14.65亿,6377.00万,0.29,,曹抗美
2022,24.308,1.3334,18.23,12.42,16.04%,1.16亿,12.37%,9.51,1.9572,20.954,1.9169,PE；PB,9.11亿,6.51亿,11.01%,13.75亿,5631.87万,0.29,,曹抗美
2021,25.601,1.3334,19.2,10.7,-8.50%,1.03亿,-4.31%,9.03,2.3926,24.9351,2.1262,PE；PB,8.88亿,5.75亿,10.42%,12.81亿,4052.93万,0.29,,曹抗美
2020,26.148,1.3334,19.61,11.7,-4.31%,1.07亿,12.56%,8.54,2.2349,18.5,2.2963,PE；PB,8.41亿,5.19亿,10.09%,11.94亿,3925.55万,,,曹抗美
2019,,,,12.23,-4.47%,9546.96万,3.27%,5.51,,,,PE；PB,2.56亿,4.21亿,8.50%,6.03亿,4055.15万,,,曹抗美
2018,,,,12.8,-0.54%,9244.68万,6.76%,4.54,,,,PE；PB,2.36亿,3.25亿,7.88%,5.05亿,3301.11万,,,曹抗美
2017,,,,12.87,6.47%,8659.47万,18.84%,3.75,,,,PE；PB,2.17亿,2.37亿,7.73%,4.35亿,3315.90万,,,曹抗美
2016,,,,12.09,3.93%,7286.64万,0.08%,2.87,,,,PE；PB,1.37亿,1.55亿,7.53%,3.42亿,3586.51万,,,曹抗美
2015,,,,11.63,8.43%,7280.51万,5.68%,2.94,,,,PE；PB,1.44亿,1.43亿,7.77%,3.67亿,2694.87万,,,曹抗美
2014,,,,10.72,9.11%,6888.97万,28.49%,2.65,,,,PE；PB,1.32亿,1.20亿,7.97%,3.34亿,3070.95万,,,曹抗美
2013,,,,9.83,False,5361.54万,False,2.42,,,,PE；PB,1.55亿,1.02亿,6.58%,3.00亿,2728.51万,,,曹抗美
