报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,63.732,15.8932,4.01,21.37,0.71%,1.27亿,23.24%,3.86,2.9823,50.125,1.0389,PE；PB,10.83亿,17.13亿,5.92%,61.93亿,18.82亿,,,江苏省苏豪控股集团有限公司
2026-03-31,63.732,15.8932,4.01,21.37,0.71%,1.27亿,23.24%,3.86,0.7456,50.125,1.0389,PE；PB,10.83亿,17.13亿,5.92%,61.93亿,18.82亿,,,江苏省苏豪控股集团有限公司
2025,76.613,15.8949,4.82,84.97,22.11%,2.01亿,-46.14%,3.92,0.9016,37.0769,1.2296,PE；PB,6.54亿,15.87亿,2.37%,62.82亿,22.80亿,,,江苏省苏豪控股集团有限公司
2024,84.72,15.8949,5.33,69.58,37.39%,3.74亿,72.81%,3.72,1.2176,22.2083,1.4328,PE；PB,14.83亿,13.83亿,5.36%,59.67亿,25.96亿,0.05600000000000001,,江苏省苏豪控股集团有限公司
2023,52.832,12.8859,4.1,50.64,22.91%,2.16亿,1175.49%,3.49,1.0433,29.2857,1.1748,PE；PB,11.39亿,11.08亿,4.27%,55.54亿,16.99亿,0.03,,江苏省苏豪控股集团有限公司
2022,39.123,10.748,3.64,41.2,-3.17%,1696.20万,46.09%,3.34,0.9496,364.0,1.0898,PE；PB,8.30亿,9.39亿,0.36%,43.10亿,17.73亿,0.08,,江苏省苏豪控股集团有限公司
2021,37.508,8.7229,4.3,42.56,23.43%,1161.04万,-87.24%,3.98,0.8813,430.0,1.0804,PE；PB,10.31亿,10.08亿,0.25%,42.81亿,16.98亿,0.13999999999999999,,江苏省苏豪控股集团有限公司
2020,40.474,8.7229,4.64,34.48,3.36%,9101.31万,-12.60%,4.21,1.1738,46.4,1.1021,PE；PB,4.95亿,11.18亿,2.64%,36.72亿,14.53亿,0.05,,江苏省苏豪控股集团有限公司
2019,36.855,7.2692,5.07,33.35,-13.29%,1.04亿,-29.72%,4.19,1.1051,42.25,1.21,PE；PB,6.27亿,10.70亿,3.12%,36.58亿,11.49亿,0.08,,江苏省苏豪控股集团有限公司
2018,36.855,7.2692,5.07,38.47,2.16%,1.48亿,0.46%,3.67,0.958,25.35,1.3815,PE；PB,6.58亿,10.46亿,3.85%,26.68亿,9.49亿,0.08,,江苏省苏豪控股集团有限公司
2017,,,7.63,37.65,12.03%,1.47亿,-13.40%,3.57,,38.15,2.1373,PE；PB,7.97亿,9.71亿,3.92%,25.96亿,9.41亿,0.1,,江苏省苏豪控股集团有限公司
2016,,,18.16,33.61,4.55%,1.70亿,6.46%,3.49,,62.6207,5.2034,PE；PB,5.35亿,9.11亿,5.07%,25.34亿,8.20亿,,,江苏省苏豪控股集团有限公司
2015,,,,32.15,-8.20%,1.60亿,-21.06%,2.89,,,,PE；PB,4.79亿,7.58亿,4.98%,15.95亿,8.96亿,,,江苏省苏豪控股集团有限公司
2014,,,,35.02,-5.79%,2.03亿,-8.02%,2.53,,,,PE；PB,4.34亿,6.14亿,5.79%,13.95亿,8.52亿,,,江苏省苏豪控股集团有限公司
2013,,,,37.17,4.26%,2.20亿,33.02%,2.2,,,,PE；PB,5.85亿,4.86亿,5.93%,12.13亿,8.02亿,,,江苏省苏豪控股集团有限公司
2012,,,,35.65,5.03%,1.66亿,78.80%,1.85,,,,PE；PB,7.62亿,3.15亿,4.65%,10.21亿,6.00亿,,,江苏省苏豪控股集团有限公司
2011,,,,33.94,False,9263.87万,False,1.55,,,,PE；PB,5.17亿,1.66亿,2.72%,8.56亿,4.44亿,,,江苏省苏豪控股集团有限公司
