报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,49.134,3.0863,15.92,2.05,2.28%,607.03万,0.41%,4.43,23.9678,796.0,3.5937,PE；PB,5.58亿,2.26亿,2.96%,13.67亿,1.57亿,,,温岭中泰投资有限公司
2026-03-31,49.134,3.0863,15.92,2.05,2.28%,607.03万,0.41%,4.43,5.992,796.0,3.5937,PE；PB,5.58亿,2.26亿,2.96%,13.67亿,1.57亿,,,温岭中泰投资有限公司
2025,74.226,3.0863,24.05,9.13,0.55%,-580.34万,-117.46%,4.41,8.1299,,5.4535,PE；PB,5.16亿,2.20亿,-0.64%,13.61亿,1.61亿,0.2,,温岭中泰投资有限公司
2024,35.894,3.0863,11.63,9.08,-17.82%,3324.75万,-54.31%,4.62,3.9531,105.7273,2.5173,PE；PB,4.38亿,2.87亿,3.66%,14.27亿,1.72亿,0.2,,温岭中泰投资有限公司
2023,45.993,3.0744,14.96,11.05,10.95%,7276.44万,72.25%,4.72,4.1623,62.3333,3.1695,PE；PB,4.19亿,3.19亿,6.59%,14.55亿,1.87亿,0.3,,温岭中泰投资有限公司
2022,20.439,3.0598,6.68,9.96,-11.14%,4224.45万,-33.64%,4.77,2.0521,47.7143,1.4004,PE；PB,3.38亿,3.46亿,4.24%,14.67亿,1.95亿,0.3,,温岭中泰投资有限公司
2021,21.519,3.061,7.03,11.2,6.51%,6365.56万,15.22%,4.89,1.9213,33.4762,1.4376,PE；PB,4.58亿,4.00亿,5.68%,14.95亿,2.19亿,0.15,,温岭中泰投资有限公司
2020,19.437,3.061,6.35,10.52,11.14%,5524.68万,-26.17%,4.79,1.8476,35.2778,1.3257,PE；PB,3.68亿,3.89亿,5.25%,14.65亿,1.81亿,0.2,,温岭中泰投资有限公司
2019,18.934,2.9865,6.34,9.46,7.05%,7482.69万,33.51%,4.72,2.0015,25.36,1.3432,PE；PB,5.24亿,4.00亿,7.91%,14.45亿,1.72亿,0.15,,温岭中泰投资有限公司
2018,12.095,2.1332,5.67,8.84,0.39%,5604.78万,-28.15%,4.73,1.3682,29.8421,1.1987,PE；PB,2.69亿,3.78亿,6.34%,14.13亿,1.55亿,0.3,,温岭中泰投资有限公司
2017,,,9.11,8.81,7.05%,7800.28万,-25.61%,6.66,,30.3667,1.3679,PE；PB,1.27亿,3.91亿,8.86%,14.21亿,1.54亿,,,温岭中泰投资有限公司
2016,,,,8.23,-9.35%,1.05亿,5.26%,5.21,,,,PE；PB,8120.48万,3.69亿,12.75%,8.34亿,1.43亿,,,温岭中泰投资有限公司
2015,,,,9.08,-13.56%,9961.57万,-37.46%,4.86,,,,PE；PB,4501.10万,3.23亿,10.98%,7.77亿,1.33亿,,,温岭中泰投资有限公司
2014,,,,10.5,10.54%,1.59亿,30.63%,4.92,,,,PE；PB,3028.60万,3.43亿,15.17%,5.41亿,2.00亿,,,温岭中泰投资有限公司
2013,,,,9.5,4.13%,1.22亿,21.19%,5.68,,,,PE；PB,6328.35万,3.59亿,12.84%,6.25亿,1.94亿,,,温岭中泰投资有限公司
2012,,,,9.12,39.71%,1.01亿,7.60%,4.92,,,,PE；PB,1.26亿,2.45亿,11.03%,5.41亿,1.58亿,,,温岭中泰投资有限公司
2011,,,,6.53,15.28%,9350.57万,-2.62%,0.0,,,,PE；PB,1.09亿,2.58亿,14.32%,4.26亿,9971.55万,,,温岭中泰投资有限公司
2010,,,,5.66,49.88%,9601.72万,77.96%,0.0,,,,PE；PB,1.06亿,1.70亿,16.95%,3.32亿,6455.22万,,,温岭中泰投资有限公司
