报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,175.826,12.7226,13.82,62.42,23.92%,1.32亿,26.04%,4.25,2.8168,138.2,3.2518,PE；PB,17.34亿,-9.56亿,2.22%,57.03亿,21.19亿,0.10700000000000001,,宁波继弘控股集团有限公司
2026-03-31,175.826,12.7226,13.82,62.42,23.92%,1.32亿,26.04%,4.25,0.7042,138.2,3.2518,PE；PB,17.34亿,-9.56亿,2.22%,57.03亿,21.19亿,0.10700000000000001,,宁波继弘控股集团有限公司
2025,174.592,12.6608,13.79,227.83,2.37%,4.54亿,180.03%,4.21,0.7663,38.3056,3.2755,PE；PB,23.43亿,-10.88亿,1.99%,56.29亿,20.78亿,,,宁波继弘控股集团有限公司
2024,131.882,11.6093,11.36,222.55,3.17%,-5.67亿,-378.01%,3.67,0.5926,,3.0954,PE；PB,27.31亿,-15.25亿,-3.06%,49.05亿,16.41亿,,,宁波继弘控股集团有限公司
2023,149.315,11.1679,13.37,215.71,20.06%,2.04亿,114.38%,3.53,0.6922,74.2778,3.7875,PE；PB,14.18亿,-9.93亿,0.96%,44.56亿,18.19亿,,,宁波继弘控股集团有限公司
2022,169.636,11.1897,15.16,179.67,6.74%,-14.17亿,-1221.60%,3.1,0.9442,,4.8903,PE；PB,11.63亿,-11.46亿,-8.14%,37.75亿,18.25亿,,,宁波继弘控股集团有限公司
2021,162.889,10.2125,15.95,168.32,6.99%,1.26亿,148.94%,4.16,0.9677,132.9167,3.8341,PE；PB,14.06亿,2.71亿,0.75%,49.99亿,17.30亿,0.18,,宁波继弘控股集团有限公司
2020,75.132,10.236,7.34,157.33,-12.60%,-2.58亿,-186.74%,4.2,0.4775,,1.7476,PE；PB,15.03亿,3.54亿,-2.16%,45.67亿,15.04亿,0.2,,宁波继弘控股集团有限公司
2019,49.061,6.3965,7.67,180.01,147.19%,2.98亿,80.51%,4.46,0.2725,26.4483,1.7197,PE；PB,20.53亿,7.84亿,2.01%,49.19亿,18.91亿,0.312,,宁波继弘控股集团有限公司
2018,44.037,6.3,6.99,72.82,13.11%,1.65亿,-43.68%,2.92,0.6047,43.6875,2.3938,PE；PB,24.00亿,7.20亿,14.68%,51.93亿,18.75亿,0.27999999999999997,,宁波继弘控股集团有限公司
2017,,,10.05,19.02,29.79%,2.93亿,17.27%,2.74,,21.8478,3.6679,PE；PB,4.71亿,7.69亿,15.70%,17.60亿,3.74亿,0.24,,宁波继弘控股集团有限公司
2016,,,11.51,14.66,39.83%,2.50亿,41.59%,3.64,,28.775,3.1621,PE；PB,2.32亿,6.07亿,17.12%,15.45亿,3.15亿,0.13,,宁波继弘控股集团有限公司
2015,,,15.8,10.48,2.96%,1.76亿,-12.54%,3.18,,35.9091,4.9686,PE；PB,2.53亿,4.37亿,16.91%,13.36亿,2.04亿,0.15,,宁波继弘控股集团有限公司
2014,,,,10.18,35.63%,2.02亿,9.60%,2.17,,,,PE；PB,5550.26万,3.41亿,20.04%,7.85亿,1.80亿,,,宁波继弘控股集团有限公司
2013,,,,7.5,44.36%,1.84亿,26.61%,1.89,,,,PE；PB,8045.79万,2.59亿,24.55%,6.82亿,1.44亿,,,宁波继弘控股集团有限公司
2012,,,,5.2,10.80%,1.45亿,5.13%,1.39,,,,PE；PB,1.39亿,9241.93万,27.94%,5.00亿,9906.60万,,,宁波继弘控股集团有限公司
2011,,,,4.69,False,1.38亿,False,1.16,,,,PE；PB,1.32亿,2826.31万,29.46%,4.19亿,9272.46万,,,宁波继弘控股集团有限公司
