报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,144.451,3.3853,42.67,5.86,8.04%,2717.81万,17.86%,5.94,24.6503,539.4437,7.1835,PE；PB,4.02亿,4.73亿,4.73%,21.43亿,5.40亿,0.13899999999999998,,靳晓堂
2026-03-31,144.451,3.3853,42.67,5.86,8.04%,2717.81万,17.86%,5.94,6.1626,539.4437,7.1835,PE；PB,4.02亿,4.73亿,4.73%,21.43亿,5.40亿,0.13899999999999998,,靳晓堂
2025,162.596,3.3853,48.03,23.23,14.79%,1.20亿,67.35%,5.15,6.9994,137.2286,9.3262,PE；PB,3.33亿,4.46亿,5.48%,18.30亿,5.58亿,0.08499999999999999,,靳晓堂
2024,139.546,3.5873,38.9,20.24,7.57%,7143.58万,40.43%,4.88,6.8946,194.5,7.9713,PE；PB,1.50亿,3.60亿,3.67%,17.78亿,5.29亿,0.057999999999999996,,靳晓堂
2023,52.769,3.5873,14.71,18.81,10.30%,5086.86万,10.72%,4.83,2.8054,105.0714,3.0455,PE；PB,2.14亿,3.11亿,2.62%,17.28亿,4.84亿,0.04,,靳晓堂
2022,21.165,3.5873,5.9,17.06,-1.86%,4594.49万,-29.42%,4.72,1.2406,45.3846,1.25,PE；PB,1.65亿,2.77亿,2.38%,16.32亿,5.11亿,0.064,,靳晓堂
2021,26.351,3.59,7.34,17.38,18.18%,6509.34万,114.69%,4.66,1.5162,40.7778,1.5751,PE；PB,1.26亿,2.56亿,3.34%,16.11亿,4.43亿,,,靳晓堂
2020,20.571,3.59,5.73,14.7,12.87%,3031.97万,122.35%,4.5,1.3994,71.625,1.2733,PE；PB,1.38亿,1.93亿,1.55%,15.56亿,3.75亿,,,靳晓堂
2019,21.798,3.5911,6.07,13.03,7.01%,-1.36亿,-326.46%,4.41,1.6729,,1.3764,PE；PB,3.02亿,1.64亿,-11.07%,16.61亿,3.57亿,0.047,,靳晓堂
2018,18.442,3.2815,5.62,12.17,33.34%,5991.04万,-18.12%,4.84,1.5154,35.125,1.1612,PE；PB,2.92亿,3.17亿,4.61%,17.61亿,4.01亿,0.086,,靳晓堂
2017,,,9.99,9.13,14.05%,7316.76万,31.20%,4.13,,45.4091,2.4189,PE；PB,2.44亿,2.91亿,8.03%,13.54亿,2.27亿,0.0,,靳晓堂
2016,,,18.45,8.01,13.29%,5576.62万,20.10%,9.67,,40.1087,1.908,PE；PB,2.88亿,2.30亿,7.12%,12.83亿,1.64亿,0.22999999999999998,,靳晓堂
2015,,,14.89,7.07,11.38%,4643.43万,5.31%,4.7,,34.6279,3.1681,PE；PB,1.01亿,2.07亿,6.80%,5.29亿,1.40亿,0.22000000000000003,,靳晓堂
2014,,,8.12,6.34,19.46%,4409.16万,7.84%,4.16,,16.9167,1.9519,PE；PB,9965.68万,1.91亿,7.16%,4.54亿,1.27亿,,,靳晓堂
2013,,,,5.31,26.63%,4088.54万,-14.03%,3.12,,,,PE；PB,5121.90万,1.47亿,7.80%,2.58亿,1.08亿,,,靳晓堂
2012,,,,4.19,14.97%,4755.89万,17.77%,2.61,,,,PE；PB,3215.10万,1.08亿,11.68%,2.17亿,1.03亿,,,靳晓堂
2011,,,,3.65,32.03%,4038.21万,17.89%,2.01,,,,PE；PB,1295.12万,6394.54万,11.61%,1.68亿,7271.79万,,,靳晓堂
2010,,,,2.76,42.90%,3425.54万,22.02%,1.51,,,,PE；PB,5132.83万,2693.13万,13.41%,1.25亿,5108.61万,,,靳晓堂
