报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,104.08,8.0,13.01,24.7,10.04%,2.18亿,31.18%,17.7,4.2138,48.1852,0.735,PE；PB,25.78亿,67.99亿,8.82%,141.65亿,14.57亿,,,三角集团有限公司
2026-03-31,104.08,8.0,13.01,24.7,10.04%,2.18亿,31.18%,17.7,1.0534,48.1852,0.735,PE；PB,25.78亿,67.99亿,8.82%,141.65亿,14.57亿,,,三角集团有限公司
2025,114.32,8.0,14.29,98.21,-3.30%,9.23亿,-16.30%,17.43,1.164,12.4261,0.8199,PE；PB,26.12亿,65.81亿,9.40%,139.46亿,14.77亿,0.53,,三角集团有限公司
2024,116.24,8.0,14.53,101.56,-2.55%,11.03亿,-21.03%,16.8,1.1445,10.529,0.8649,PE；PB,24.58亿,60.76亿,10.86%,134.43亿,11.93亿,0.67,,三角集团有限公司
2023,105.92,8.0,13.24,104.22,13.03%,13.96亿,89.29%,16.09,1.0163,7.5657,0.8229,PE；PB,21.57亿,55.09亿,13.40%,128.72亿,11.10亿,0.27999999999999997,,三角集团有限公司
2022,88.32,8.0,11.04,92.2,2.97%,7.38亿,22.86%,14.62,0.9579,12.0,0.7551,PE；PB,27.41亿,45.18亿,8.00%,116.96亿,13.99亿,0.22999999999999998,,三角集团有限公司
2021,97.28,8.0,12.16,89.54,4.91%,6.00亿,-43.35%,13.93,1.0864,16.2133,0.8729,PE；PB,17.35亿,40.20亿,6.71%,111.46亿,13.45亿,0.4,,三角集团有限公司
2020,110.96,8.0,13.87,85.35,7.49%,10.60亿,25.11%,13.58,1.3001,10.5076,1.0214,PE；PB,34.08亿,37.71亿,12.42%,108.61亿,8.73亿,0.35,,三角集团有限公司
2019,103.28,8.0,12.91,79.41,5.72%,8.47亿,75.38%,12.59,1.3006,12.1792,1.0254,PE；PB,54.42亿,31.12亿,10.67%,100.71亿,10.81亿,0.2,,三角集团有限公司
2018,74.0,8.0,9.25,75.11,-5.17%,4.83亿,-0.09%,11.72,0.9852,15.4167,0.7892,PE；PB,42.19亿,24.82亿,6.43%,93.72亿,13.44亿,0.27,,三角集团有限公司
2017,,,16.6,79.21,18.05%,4.83亿,-41.40%,10.01,,27.6667,1.6583,PE；PB,36.02亿,22.51亿,6.11%,80.08亿,15.37亿,0.4,,三角集团有限公司
2016,,,27.2,67.1,-6.64%,8.25亿,2.42%,9.8,,21.4173,2.7755,PE；PB,33.19亿,21.45亿,12.30%,78.41亿,11.38亿,,,三角集团有限公司
2015,,,,71.87,-21.58%,8.06亿,-20.49%,4.56,,,,PE；PB,20.39亿,13.96亿,11.21%,27.33亿,11.05亿,,,三角集团有限公司
2014,,,,91.65,-8.92%,10.13亿,12.13%,4.71,,,,PE；PB,25.05亿,15.91亿,11.06%,28.29亿,13.13亿,,,三角集团有限公司
2013,,,,100.63,0.35%,9.04亿,45.18%,5.03,,,,PE；PB,17.22亿,18.77亿,8.98%,30.15亿,11.04亿,,,三角集团有限公司
2012,,,,100.27,-2.36%,6.22亿,26.85%,4.52,,,,PE；PB,8.68亿,16.60亿,6.21%,27.12亿,14.18亿,,,三角集团有限公司
2011,,,,102.7,9.05%,4.91亿,-1.10%,4.38,,,,PE；PB,4.43亿,16.37亿,4.85%,26.30亿,16.69亿,,,三角集团有限公司
2010,,,,94.18,20.66%,4.96亿,20.58%,0.0,,,,PE；PB,2.77亿,15.33亿,5.41%,25.00亿,15.23亿,,,三角集团有限公司
