报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,139.856,1.3427,104.16,1.83,-2.86%,1422.89万,-11.00%,5.82,76.424,946.9091,17.8969,PE；PB,1.82亿,1.92亿,7.51%,7.87亿,2.83亿,0.05,40%: 最新年度营业收入下滑；最新年度净利润同比下降,上海毅宁投资有限公司
2026-03-31,139.856,1.3427,104.16,1.83,-2.86%,1422.89万,-11.00%,5.82,19.106,946.9091,17.8969,PE；PB,1.82亿,1.92亿,7.51%,7.87亿,2.83亿,0.05,,上海毅宁投资有限公司
2025,149.519,1.3486,110.87,8.79,39.50%,1626.78万,53.24%,5.72,17.0101,923.9167,19.3829,PE；PB,1.84亿,1.78亿,1.62%,7.73亿,2.60亿,0.05,,上海毅宁投资有限公司
2024,21.799,1.045,20.86,6.3,27.83%,1061.56万,-54.98%,5.54,3.4602,260.75,3.7653,PE；PB,1.71亿,1.70亿,0.49%,7.53亿,2.35亿,0.1,,上海毅宁投资有限公司
2023,17.78,1.0416,17.07,4.93,4.96%,2357.92万,-62.04%,7.62,3.6065,100.4118,2.2402,PE；PB,2.35亿,1.72亿,3.01%,8.32亿,1.69亿,0.25,,上海毅宁投资有限公司
2022,7.838,0.5713,13.72,4.7,19.22%,6211.79万,-18.12%,9.16,1.6677,22.8667,1.4978,PE；PB,2.60亿,1.84亿,13.58%,8.68亿,1.56亿,0.5,,上海毅宁投资有限公司
2021,8.387,0.5713,14.68,3.94,14.31%,7586.42万,-6.66%,13.55,2.1287,17.4762,1.0834,PE；PB,3.90亿,1.58亿,19.26%,7.74亿,1.14亿,0.45,,上海毅宁投资有限公司
2020,,,,3.45,12.45%,8127.46万,83.83%,6.29,,,,PE；PB,3887.59万,1.15亿,23.58%,2.69亿,8452.99万,,,上海毅宁投资有限公司
2019,,,,3.07,1.33%,4421.21万,-2.69%,5.21,,,,PE；PB,4754.54万,7671.23万,14.42%,2.23亿,6942.12万,,,上海毅宁投资有限公司
2018,,,,3.02,8.83%,4543.58万,1047.28%,4.29,,,,PE；PB,1110.96万,4719.62万,15.12%,1.84亿,6994.19万,,,上海毅宁投资有限公司
2017,,,,2.78,False,396.03万,False,2.45,,,,PE；PB,1030.50万,1810.91万,2.21%,9800.13万,6129.16万,,,上海毅宁投资有限公司
