报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,227.329,5.7479,39.55,10.72,-3.37%,5783.50万,-52.84%,6.11,21.2061,393.1412,6.473,PE；PB,6.73亿,11.43亿,5.28%,34.81亿,9.98亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,河南省宛西控股股份有限公司
2026-03-31,227.329,5.7479,39.55,10.72,-3.37%,5783.50万,-52.84%,6.11,5.3015,393.1412,6.473,PE；PB,6.73亿,11.43亿,5.28%,34.81亿,9.98亿,,,河南省宛西控股股份有限公司
2025,170.713,5.7479,29.7,45.45,-3.77%,3.17亿,-3.85%,6.08,3.7561,53.8629,4.8849,PE；PB,9.10亿,10.85亿,6.65%,34.63亿,9.94亿,0.3,,河南省宛西控股股份有限公司
2024,65.181,5.7479,11.34,47.23,15.34%,3.30亿,25.92%,5.8,1.3801,19.7733,1.9552,PE；PB,8.19亿,9.78亿,6.93%,33.21亿,7.48亿,0.4,,河南省宛西控股股份有限公司
2023,65.643,5.0071,13.11,40.95,25.69%,2.62亿,211.14%,5.62,1.603,26.0016,2.3327,PE；PB,8.95亿,9.14亿,5.89%,32.05亿,10.58亿,0.2,,河南省宛西控股股份有限公司
2022,34.799,5.0071,6.95,32.58,4.57%,8413.33万,-40.73%,4.59,1.0681,43.4375,1.5142,PE；PB,3.71亿,7.61亿,2.30%,22.96亿,9.50亿,0.1,,河南省宛西控股股份有限公司
2021,39.055,5.0071,7.8,31.16,16.89%,1.42亿,14.18%,4.52,1.2534,27.8571,1.7257,PE；PB,3.14亿,7.31亿,3.90%,22.70亿,8.60亿,0.1,,河南省宛西控股股份有限公司
2020,24.785,5.0071,4.95,26.65,1.03%,1.24亿,87.40%,4.34,0.93,19.8,1.1406,PE；PB,2.57亿,6.44亿,4.51%,21.96亿,6.31亿,0.1,,河南省宛西控股股份有限公司
2019,14.855,3.3381,4.45,26.38,-6.46%,6634.15万,-72.97%,4.18,0.5631,27.8125,1.0646,PE；PB,3.51亿,5.79亿,2.69%,21.11亿,5.92亿,0.5,,河南省宛西控股股份有限公司
2018,17.592,3.3381,5.27,28.21,5.80%,2.45亿,1.59%,6.57,0.6236,10.7551,0.8021,PE；PB,2.94亿,6.88亿,8.59%,22.04亿,6.35亿,0.3,,河南省宛西控股股份有限公司
2017,,,8.06,26.66,27.88%,2.42亿,123.96%,6.14,,11.1944,1.3127,PE；PB,1.30亿,5.59亿,9.12%,20.61亿,4.74亿,0.1,,河南省宛西控股股份有限公司
2016,,,7.77,20.85,8.88%,1.08亿,88.75%,5.51,,24.2812,1.4102,PE；PB,1.58亿,3.65亿,5.22%,18.51亿,3.94亿,0.2,,河南省宛西控股股份有限公司
2015,,,12.17,19.15,18.59%,5714.34万,41.36%,15.78,,67.6111,0.7712,PE；PB,4.02亿,2.85亿,3.03%,17.72亿,4.72亿,0.2,,河南省宛西控股股份有限公司
2014,,,4.77,16.15,29.80%,4042.29万,59.75%,12.36,,11.3571,0.3859,PE；PB,1.92亿,2.56亿,2.55%,12.02亿,4.72亿,0.2,,河南省宛西控股股份有限公司
2013,,,3.91,12.44,43.10%,2530.40万,-27.39%,12.14,,15.0385,0.3221,PE；PB,1.24亿,2.38亿,2.06%,11.80亿,4.24亿,0.2,,河南省宛西控股股份有限公司
2012,,,2.56,8.69,-7.89%,3484.84万,-48.67%,12.06,,7.1111,0.2123,PE；PB,1.63亿,2.36亿,4.04%,11.70亿,3.61亿,0.2,,河南省宛西控股股份有限公司
2011,,,3.68,9.44,-5.55%,6788.98万,-23.25%,11.9,,5.1111,0.3092,PE；PB,2.46亿,2.24亿,7.25%,11.42亿,2.58亿,0.2,,河南省宛西控股股份有限公司
2010,,,,9.99,48.72%,8845.70万,66.79%,4.27,,,,PE；PB,4358.98万,1.81亿,9.40%,3.32亿,1.98亿,,,河南省宛西控股股份有限公司
