报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,37.929,8.6398,4.39,3.4315,8.29,0.89%,274.78万,-93.00%,0.59,4.92亿,-12.66亿,9.94%,12.46亿,4.29亿
2024,35.423,8.6398,4.1,3.3576,10.55,2.43%,4388.07万,-5.38%,0.58,4.63亿,-12.69亿,10.08%,11.09亿,3.25亿
2023,28.943,8.6398,3.35,2.81,10.3,3.94%,4637.62万,-6.42%,0.53,4.11亿,-13.13亿,9.61%,10.02亿,1.31亿
2022,25.747,8.6398,2.98,2.5981,9.91,-7.17%,4955.66万,-36.30%,0.48,2.74亿,-13.59亿,10.41%,9.47亿,1.02亿
2021,28.339,8.6398,3.28,2.6535,10.68,56.93%,7779.50万,1089.50%,0.42,1.83亿,-14.09亿,14.53%,8.43亿,1.17亿
2020,23.846,8.6398,2.76,3.5068,6.8,-13.97%,654.02万,-8.22%,0.33,1.10亿,-14.87亿,2.46%,6.92亿,7577.91万
2019,31.881,8.6398,3.69,4.0305,7.91,11.86%,712.59万,435.46%,0.33,7280.24万,-14.93亿,2.27%,6.75亿,8189.30万
2018,22.463,8.6398,2.6,3.1772,7.07,27.51%,133.08万,-31.11%,0.32,2197.22万,-15.00亿,0.91%,6.57亿,9252.14万
2017,,,3.98,,5.54,14.03%,193.17万,-57.28%,0.32,2310.30万,-15.02亿,1.40%,6.51亿,6662.58万
2016,,,7.28,,4.86,-76.52%,452.14万,-91.74%,0.31,1.05亿,-15.04亿,3.35%,6.43亿,5831.62万
2015,,,5.9,,20.71,14.81%,5476.52万,112.75%,0.31,9311.75万,-15.08亿,2.84%,6.27亿,5724.21万
2014,,,6.53,,18.03,-23.56%,-4.30亿,-64.60%,0.24,2.17亿,-15.63亿,-23.82%,5.68亿,2.30亿
2013,,,3.01,,23.59,122.56%,-2.61亿,-123.52%,0.60,3.10亿,-11.33亿,-12.78%,5.22亿,2.34亿
2012,,,3.24,,10.6,-72.20%,11.10亿,209.59%,0.91,5368.68万,-8.72亿,95.57%,7.36亿,1.75亿
2011,,,4.82,,38.13,-19.21%,-10.13亿,-148.37%,-0.99,3.71亿,-18.97亿,-29.87%,-8.04亿,5.71亿
2010,,,5.21,,47.2,34.31%,-4.08亿,-514.65%,1.11,11.74亿,-8.85亿,-9.45%,3.35亿,9.08亿
