报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,66.122,9.8543,6.71,2.8113,17.64,1.82%,1939.65万,155.79%,0.96,3.84亿,-20.23亿,1.11%,9.48亿,2.70亿
2024,34.293,9.8543,3.48,1.5001,22.86,-11.45%,-2693.57万,71.10%,0.94,3.52亿,-20.42亿,-1.17%,9.29亿,2.72亿
2023,49.764,9.8543,5.05,1.9281,25.81,5.48%,-9321.63万,-118.02%,0.97,2.41亿,-20.15亿,-3.62%,9.56亿,2.73亿
2022,65.531,9.8543,6.65,2.678,24.47,-15.53%,5.17亿,136.68%,1.06,8650.80万,-19.22亿,21.18%,10.49亿,2.33亿
2021,23.344,4.3797,5.33,0.8058,28.97,18.42%,-14.10亿,-87.76%,-3.09,6587.57万,-24.39亿,-48.71%,-13.55亿,3.05亿
2020,17.606,4.3797,4.02,0.7198,24.46,-20.68%,-7.51亿,-1328.11%,0.13,1.95亿,-10.29亿,-30.70%,5596.54万,2.64亿
2019,31.613,3.9815,7.94,1.0251,30.84,-20.11%,6115.84万,105.84%,2.03,3.92亿,-2.78亿,2.01%,8.07亿,2.80亿
2018,49.291,3.9815,12.38,1.277,38.6,-24.07%,-10.47亿,-423.25%,1.87,5.39亿,-3.39亿,-27.05%,7.48亿,4.32亿
2017,,,29.05,,50.84,106.67%,3.24亿,92.08%,4.51,15.50亿,7.12亿,8.44%,17.99亿,4.13亿
2016,,,18.78,,24.6,22.70%,1.69亿,68.54%,5.54,14.80亿,4.30亿,7.64%,24.22亿,3.25亿
2015,,,16.47,,20.05,-19.13%,1.00亿,5.41%,5.31,2.73亿,3.24亿,5.19%,21.55亿,3.51亿
2014,,,7.49,,24.79,40.96%,9491.35万,454.09%,4.51,1.33亿,2.45亿,4.14%,11.12亿,3.48亿
2013,,,3.73,,17.59,92.70%,1712.96万,28.07%,4.12,1.51亿,1.60亿,0.89%,10.09亿,3.78亿
2012,,,4.41,,9.13,14.15%,1337.53万,-62.90%,4.04,7125.48万,1.48亿,0.28%,9.87亿,2.12亿
2011,,,4.43,,8.0,38.17%,3604.80万,-37.86%,4.05,1.32亿,1.45亿,3.66%,9.89亿,1.51亿
2010,,,10.44,,5.79,10.64%,5800.78万,-9.13%,5.17,4.82亿,1.32亿,9.85%,9.70亿,9752.30万
