报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,85.877,8.5706,10.02,2.3575,27.32,-6.50%,3705.90万,-75.22%,8.22,22.72亿,19.47亿,0.49%,78.18亿,14.12亿
2024,80.804,8.6329,9.36,2.0566,39.29,0.10%,8787.48万,-73.61%,8.22,19.83亿,19.54亿,0.73%,80.47亿,14.46亿
2023,124.94,8.6404,14.46,3.1832,39.25,4.67%,3.33亿,-23.59%,8.39,27.51亿,21.23亿,9.22%,80.69亿,12.13亿
2022,142.187,7.032,20.22,3.7917,37.5,-14.85%,4.36亿,-54.86%,5.77,16.10亿,20.52亿,12.93%,46.03亿,7.19亿
2021,123.532,6.8439,18.05,2.805,44.04,80.41%,9.66亿,270.45%,5.79,29.65亿,19.58亿,25.56%,45.57亿,7.40亿
2020,92.461,6.8439,13.51,3.7878,24.41,-3.69%,2.61亿,10.93%,5.06,24.48亿,15.27亿,11.77%,39.06亿,4.43亿
2019,56.38,6.1083,9.23,2.2241,25.35,17.01%,2.35亿,50.29%,3.84,10.40亿,12.88亿,8.44%,28.80亿,4.27亿
2018,58.212,6.1083,9.53,2.6801,21.72,39.72%,1.56亿,56.25%,3.53,3.59亿,9.84亿,6.90%,24.57亿,5.46亿
2017,,,10.19,,15.55,-1.64%,1.00亿,70.07%,3.32,8.05亿,8.76亿,6.87%,21.89亿,2.43亿
2016,,,10.74,,15.81,-1.11%,5883.82万,-38.19%,3.27,4.64亿,8.47亿,4.04%,21.60亿,2.45亿
2015,,,13.81,,15.98,-10.00%,9518.58万,-37.05%,3.17,1.76亿,7.95亿,6.83%,21.07亿,3.46亿
2014,,,8.25,,17.76,0.34%,1.51亿,79.42%,3.68,2.26亿,7.39亿,9.45%,20.38亿,2.91亿
2013,,,5.57,,17.7,15.63%,8427.96万,89.61%,3.38,1.74亿,6.02亿,5.33%,18.65亿,2.62亿
2012,,,5.05,,15.31,-0.62%,4444.78万,-68.10%,4.07,8012.94万,5.26亿,2.94%,17.34亿,2.92亿
2011,,,6.18,,15.4,3.34%,1.39亿,-45.57%,4.21,1.29亿,5.85亿,9.27%,18.00亿,2.96亿
2010,,,11.97,,14.91,31.55%,2.56亿,134.56%,6.55,5.27亿,6.71亿,18.31%,18.78亿,2.00亿
