报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.268,4.0058,11.8,3.5031,10.12,-5.35%,4646.11万,27.09%,3.81,8.37亿,9.83亿,4.55%,15.25亿,6.11亿
2024,35.331,4.0058,8.82,1.9927,17.73,9.70%,7226.72万,19.46%,3.75,7.71亿,9.63亿,4.14%,15.04亿,4.10亿
2023,39.739,4.0426,9.83,2.4591,16.16,5.80%,6049.59万,101.52%,3.62,9.21亿,9.24亿,3.87%,14.76亿,3.62亿
2022,48.269,4.0426,11.94,3.159,15.28,-6.89%,3002.01万,-79.29%,3.09,5.68亿,8.77亿,2.07%,12.61亿,3.46亿
2021,37.515,4.0426,9.28,2.2861,16.41,-11.70%,1.45亿,122.83%,3.10,5.46亿,8.58亿,9.63%,13.05亿,2.44亿
2020,32.098,4.0426,7.94,1.7276,18.58,-7.78%,6505.86万,-33.90%,3.31,6.12亿,7.64亿,4.21%,13.97亿,2.30亿
2019,41.437,4.0426,10.25,2.0564,20.15,18.65%,9842.40万,6.93%,3.22,5.90亿,7.22亿,4.70%,13.72亿,5.30亿
2018,22.662,2.378,9.53,1.3521,16.76,-27.32%,9204.61万,-40.03%,5.18,5.76亿,6.56亿,5.37%,13.40亿,5.11亿
2017,,,12.58,,23.06,23.04%,1.53亿,40.57%,4.94,6.88亿,6.02亿,6.28%,12.80亿,5.32亿
2016,,,13.26,,18.74,50.98%,1.09亿,-16.20%,5.02,8.85亿,4.92亿,7.63%,13.57亿,4.65亿
2015,,,21.43,,12.41,5.28%,1.30亿,21.26%,4.64,4.56亿,4.23亿,11.20%,12.12亿,3.57亿
2014,,,7.88,,11.79,12.04%,1.07亿,81.90%,3.47,3.19亿,3.33亿,9.80%,8.00亿,2.58亿
2013,,,5.59,,10.52,28.15%,5907.24万,41.20%,2.93,3.26亿,2.54亿,5.89%,6.59亿,2.13亿
2012,,,3.78,,8.21,7.32%,4183.72万,3.74%,2.70,1.77亿,2.22亿,5.67%,6.02亿,1.97亿
2011,,,4.78,,7.65,16.01%,4032.73万,-17.42%,2.54,1.85亿,1.94亿,5.73%,5.69亿,1.29亿
2010,,,7.27,,6.6,7.37%,4883.63万,-11.62%,2.41,2.23亿,1.68亿,7.89%,5.40亿,1.21亿
