报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,37.423,4.9698,7.53,1.0353,27.11,22.70%,1178.86万,194.04%,2.30,1.58亿,1.70亿,-0.09%,11.82亿,8.35亿
2024,24.007,4.3728,5.49,0.818,29.35,8.09%,-7367.39万,-448.82%,1.96,3826.44万,1.58亿,-3.42%,9.11亿,8.13亿
2023,27.67,4.3713,6.33,0.9541,29.0,35.92%,2112.07万,-30.35%,2.18,1.37亿,2.44亿,0.37%,10.47亿,7.65亿
2022,21.199,4.371,4.85,0.9934,21.34,-9.33%,3032.57万,-49.74%,2.16,1.61亿,2.35亿,1.35%,9.90亿,7.48亿
2021,31.733,4.3709,7.26,1.3486,23.53,33.72%,6033.43万,72.72%,1.88,2.43亿,2.25亿,2.62%,8.28亿,5.48亿
2020,24.084,4.3709,5.51,1.3684,17.6,-9.11%,3493.28万,33.80%,1.75,7193.24万,1.78亿,1.93%,7.66亿,4.52亿
2019,18.232,4.1436,4.4,0.9417,19.36,65.01%,2610.82万,24.49%,1.48,3024.62万,1.52亿,1.25%,6.17亿,3.48亿
2018,18.025,4.1436,4.35,1.5367,11.73,16.72%,2097.17万,232.86%,1.41,1929.20万,1.27亿,1.53%,5.89亿,3.37亿
2017,,,5.55,,10.05,29.00%,630.05万,-74.03%,1.37,4034.36万,1.11亿,0.33%,5.73亿,4.18亿
2016,,,9.57,,7.79,24.12%,2426.10万,474.81%,1.36,1747.40万,1.10亿,2.40%,5.74亿,3.56亿
2015,,,9.35,,6.28,-6.08%,422.07万,-81.86%,1.97,1.08亿,9101.74万,0.39%,6.63亿,2.19亿
2014,,,4.84,,6.68,0.87%,2326.35万,471.20%,4.05,1.21亿,1.13亿,3.45%,5.70亿,2.37亿
2013,,,2.96,,6.63,-6.01%,407.27万,-90.19%,5.83,8307.31万,9239.71万,0.61%,5.37亿,2.33亿
2012,,,2.65,,7.05,-13.78%,4150.48万,-48.95%,7.62,1.71亿,9540.74万,5.89%,5.40亿,2.24亿
2011,,,,,8.18,78.84%,8129.79万,83.41%,4.53,6777.17万,1.14亿,9.94%,2.41亿,1.86亿
2010,,,,,4.57,103.37%,4432.47万,106.93%,3.00,9643.11万,4067.66万,9.68%,1.59亿,1.51亿
