报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,267.154,21.4927,12.43,1.1272,177.76,10.50%,4.51亿,8.42%,2.82,23.03亿,30.37亿,2.65%,62.47亿,19.70亿
2024,155.114,21.4839,7.22,0.6949,223.23,24.67%,5.62亿,31.72%,2.66,11.18亿,26.94亿,2.58%,58.90亿,17.80亿
2023,81.919,20.7917,3.94,0.4575,179.06,2.07%,4.26亿,11.84%,2.49,18.97亿,25.13亿,2.45%,53.84亿,16.02亿
2022,81.709,20.7912,3.93,0.4658,175.42,-4.30%,3.81亿,-30.56%,2.39,19.59亿,23.65亿,2.36%,53.68亿,14.80亿
2021,136.705,19.957,6.85,0.7458,183.3,47.26%,5.49亿,31.09%,2.19,15.38亿,20.83亿,3.51%,47.32亿,16.43亿
2020,54.76,19.2141,2.85,0.4399,124.47,3.75%,4.19亿,-4.29%,1.92,15.59亿,16.11亿,4.03%,42.85亿,12.16亿
2019,46.306,19.2141,2.41,0.386,119.97,0.84%,4.38亿,0.07%,1.85,10.52亿,14.62亿,4.45%,41.18亿,9.96亿
2018,50.447,19.5532,2.58,0.424,118.98,4.88%,4.37亿,23.60%,1.62,5.78亿,11.19亿,4.33%,36.88亿,8.82亿
2017,,,3.21,,113.44,39.38%,3.54亿,58.04%,1.52,5.31亿,8.68亿,3.74%,34.26亿,9.42亿
2016,,,3.48,,81.39,5.14%,2.24亿,72.45%,1.49,4.82亿,7.92亿,3.15%,32.95亿,7.28亿
2015,,,5.29,,77.41,-16.48%,1.30亿,-3.73%,1.42,5.85亿,7.00亿,1.88%,31.04亿,5.09亿
2014,,,2.89,,92.68,-2.95%,1.35亿,2.42%,2.80,6.36亿,7.87亿,1.75%,30.62亿,5.81亿
2013,,,1.57,,95.5,15.77%,1.32亿,13.95%,2.30,4.89亿,6.78亿,1.47%,19.52亿,7.45亿
2012,,,1.89,,82.48,-14.11%,1.16亿,6.39%,2.18,4.04亿,5.70亿,1.54%,18.30亿,5.62亿
2011,,,1.85,,96.04,25.46%,1.09亿,0.07%,4.26,8.28亿,5.06亿,1.44%,18.37亿,4.54亿
2010,,,2.1,,76.55,89.96%,1.09亿,63.52%,2.88,3.89亿,4.12亿,1.91%,11.58亿,5.77亿
