报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,91.596,7.3394,12.48,0.4651,147.69,15.92%,4.64亿,8.73%,5.87,13.94亿,18.72亿,3.63%,48.11亿,19.95亿
2024,70.458,7.3394,9.6,0.3988,176.69,15.54%,5.69亿,8.78%,5.36,22.05亿,15.89亿,3.61%,43.64亿,13.32亿
2023,54.458,7.3394,7.42,0.3561,152.93,15.83%,5.23亿,41.06%,5.28,20.03亿,14.69亿,3.87%,42.85亿,11.63亿
2022,39.046,7.3394,5.32,0.2957,132.03,2.89%,3.71亿,11.85%,4.93,12.88亿,12.29亿,3.17%,39.73亿,9.55亿
2021,52.925,7.3405,7.21,0.4124,128.32,64.60%,3.31亿,32.60%,4.73,13.45亿,11.18亿,2.78%,37.45亿,8.59亿
2020,31.201,7.3414,4.25,0.4002,77.96,33.40%,2.50亿,26.47%,4.52,10.60亿,9.99亿,3.31%,35.75亿,12.07亿
2019,21.703,5.6518,3.84,0.3714,58.44,23.33%,1.98亿,49.04%,4.53,6.81亿,9.82亿,3.63%,26.16亿,9.56亿
2018,18.142,5.5312,3.28,0.3828,47.39,19.63%,1.33亿,6.74%,4.24,7.04亿,8.82亿,2.94%,25.59亿,8.84亿
2017,,,4.92,,39.61,26.75%,1.24亿,-26.49%,4.17,4.96亿,8.07亿,3.38%,25.17亿,4.92亿
2016,,,7.37,,31.25,-3.42%,1.69亿,15.68%,4.03,9.91亿,7.94亿,5.53%,24.33亿,3.95亿
2015,,,7.0,,32.36,1.86%,1.46亿,14.20%,3.68,8.12亿,6.96亿,4.71%,22.28亿,3.05亿
2014,,,4.59,,31.77,5.85%,1.28亿,12.61%,3.55,7.16亿,6.14亿,4.18%,21.01亿,4.02亿
2013,,,2.76,,30.02,16.45%,1.14亿,-2.35%,5.41,6.34亿,5.31亿,3.76%,19.98亿,3.73亿
2012,,,2.64,,25.78,2.51%,1.16亿,0.22%,5.27,7.04亿,4.73亿,4.47%,19.23亿,3.89亿
2011,,,3.01,,25.14,30.30%,1.16亿,2.03%,5.93,6.59亿,3.88亿,4.80%,17.20亿,3.32亿
2010,,,6.01,,19.3,30.38%,1.14亿,12.82%,12.05,12.00亿,3.01亿,5.91%,16.95亿,2.75亿
