报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.375,4.3907,8.74,2.6141,11.01,5.98%,1.15亿,-25.82%,4.14,5.68亿,10.78亿,10.52%,18.21亿,6.71亿
2024,40.351,4.3907,9.19,2.6973,14.96,78.21%,2.11亿,303.30%,3.91,4.27亿,9.72亿,14.00%,17.17亿,5.18亿
2023,34.312,4.3934,7.81,4.0848,8.4,-30.39%,5234.67万,-71.04%,3.55,4.85亿,8.00亿,6.11%,15.64亿,3.58亿
2022,40.6,4.3939,9.24,3.3665,12.06,29.12%,1.81亿,15.37%,3.44,3.49亿,7.53亿,14.92%,15.16亿,3.36亿
2021,43.118,4.3953,9.81,4.6165,9.34,7.41%,1.57亿,47.81%,3.07,1.98亿,5.95亿,16.94%,13.53亿,4.79亿
2020,32.6,4.111,7.93,3.7471,8.7,18.02%,1.06亿,128.13%,2.64,1.55亿,4.48亿,12.13%,10.87亿,3.83亿
2019,22.902,4.075,5.62,3.1075,7.37,22.02%,4646.24万,345.30%,2.26,1.49亿,3.47亿,6.28%,9.24亿,3.06亿
2018,26.08,4.075,6.4,4.3179,6.04,-27.49%,-1894.14万,-131.94%,2.15,1.48亿,3.01亿,-3.36%,8.84亿,2.14亿
2017,,,11.93,,8.33,10.62%,5931.23万,-37.01%,2.19,8470.74万,3.26亿,7.32%,8.97亿,2.84亿
2016,,,23.38,,7.53,23.64%,9416.75万,155.00%,4.16,1.16亿,2.89亿,12.71%,8.76亿,3.07亿
2015,,,8.7,,6.09,2.92%,3692.84万,43.43%,3.69,1.02亿,2.19亿,5.93%,7.80亿,2.96亿
2014,,,7.16,,5.92,-5.09%,2574.65万,-15.71%,3.65,3442.65万,2.01亿,4.20%,7.58亿,2.68亿
2013,,,5.65,,6.23,-2.57%,3054.47万,-21.00%,3.62,1.69亿,1.99亿,4.94%,7.30亿,2.67亿
2012,,,5.99,,6.4,-1.72%,3866.63万,-28.38%,3.61,1.65亿,1.97亿,5.88%,7.26亿,2.53亿
2011,,,4.65,,6.51,9.51%,5398.79万,-27.31%,6.93,2.27亿,1.82亿,8.22%,6.99亿,2.08亿
2010,,,,,5.94,5.34%,7427.05万,-30.21%,3.27,4884.26万,1.33亿,12.54%,2.52亿,1.80亿
