报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,235.426,13.5692,17.35,2.093,84.36,6.98%,9.82亿,14.62%,8.39,69.42亿,43.78亿,12.54%,118.83亿,25.08亿
2024,255.372,13.5692,18.82,2.0591,124.02,11.96%,10.23亿,25.43%,7.72,71.30亿,34.87亿,9.02%,109.65亿,15.47亿
2023,165.816,13.5692,12.22,1.4969,110.77,19.44%,8.16亿,284.47%,7.39,50.01亿,31.51亿,8.31%,104.89亿,14.26亿
2022,102.855,13.5692,7.58,1.1091,92.74,0.01%,2.12亿,199.78%,6.87,34.97亿,24.72亿,3.24%,97.39亿,15.17亿
2021,117.916,13.5692,8.69,1.2716,92.73,-5.19%,7077.42万,-43.87%,6.73,27.74亿,23.22亿,1.30%,94.93亿,17.51亿
2020,92.271,13.5692,6.8,0.9434,97.81,-12.35%,1.26亿,-44.81%,6.69,23.39亿,23.10亿,1.40%,93.83亿,18.80亿
2019,82.908,13.5692,6.11,0.7429,111.6,3.17%,2.29亿,-20.20%,6.67,23.96亿,23.06亿,2.06%,93.43亿,24.06亿
2018,102.855,13.5692,7.58,0.951,108.16,20.74%,2.86亿,-54.59%,6.58,24.28亿,21.96亿,2.39%,92.14亿,26.26亿
2017,,,9.14,,89.59,1.02%,6.31亿,-48.31%,6.52,16.21亿,21.08亿,7.22%,91.78亿,31.34亿
2016,,,13.67,,88.7,31.40%,12.20亿,37.85%,6.65,18.05亿,23.40亿,14.26%,93.53亿,31.49亿
2015,,,16.54,,67.5,26.59%,8.85亿,27.65%,5.39,9.65亿,17.94亿,14.67%,80.28亿,21.58亿
2014,,,12.31,,46.06,20.62%,6.93亿,73.91%,5.16,5.58亿,14.53亿,15.27%,60.89亿,13.09亿
2013,,,8.35,,38.18,16.26%,3.99亿,194.36%,3.94,2.45亿,8.79亿,10.41%,38.14亿,9.69亿
2012,,,5.98,,32.84,30.05%,1.35亿,677.97%,3.50,10.55亿,5.64亿,4.14%,28.74亿,10.61亿
2011,,,6.87,,25.25,21.67%,1740.59万,382.96%,3.34,6.74亿,4.41亿,0.63%,27.38亿,6.80亿
2010,,,11.21,,20.76,-13.20%,360.40万,-97.47%,3.33,7.80亿,4.26亿,0.23%,27.23亿,6.13亿
