报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,56.433,4.9158,11.48,1.2031,35.18,14.93%,1.39亿,10.40%,4.25,2.48亿,9.00亿,3.96%,19.53亿,3.69亿
2024,45.552,4.5689,9.97,1.1075,41.13,9.25%,1.61亿,9.68%,4.04,3.73亿,8.06亿,3.90%,18.59亿,4.77亿
2023,33.669,3.5145,9.58,0.8943,37.65,6.78%,1.46亿,74.62%,4.99,3.62亿,6.97亿,3.85%,17.66亿,3.73亿
2022,34.302,3.1998,10.72,0.9728,35.26,9.62%,8387.45万,-33.85%,3.94,3.19亿,5.84亿,2.31%,13.47亿,3.89亿
2021,23.778,2.4338,9.77,0.7391,32.17,97.46%,1.27亿,20.87%,4.73,3.72亿,5.30亿,3.93%,12.48亿,3.88亿
2020,13.684,1.7388,7.87,0.84,16.29,5.81%,1.05亿,-3.26%,5.92,6061.61万,4.34亿,6.46%,10.32亿,2.17亿
2019,13.956,1.7208,8.11,0.9062,15.4,-0.92%,1.08亿,-6.18%,5.47,1.23亿,3.60亿,7.04%,9.41亿,1.55亿
2018,,,,,15.54,22.92%,1.16亿,86.99%,3.73,5395.18万,2.83亿,7.44%,4.82亿,1.14亿
2017,,,,,12.64,50.40%,6180.75万,24.00%,2.84,4563.68万,1.79亿,4.89%,3.66亿,1.17亿
2016,,,,,8.4,24.13%,4984.59万,115.78%,2.36,2161.32万,1.23亿,5.93%,3.04亿,9081.82万
2015,,,,,6.77,-20.86%,2310.03万,-27.95%,1.97,6261.98万,7872.37万,3.41%,2.55亿,6239.21万
2014,,,,,8.56,5.43%,3206.04万,1.17%,False,7944.33万,5800.86万,3.75%,2.32亿,9820.97万
2013,,,,,8.12,34.12%,3168.83万,48.46%,1.66,5801.60万,4419.14万,3.90%,2.15亿,9811.82万
2012,,,,,6.05,-8.34%,2134.43万,-43.20%,1.40,5203.50万,3572.45万,3.53%,1.67亿,8159.03万
2011,,,,,6.6,False,3758.04万,False,1.22,8920.43万,1665.11万,5.69%,1.46亿,9347.55万
