报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,51.053,6.2033,8.23,3.1855,12.02,6.22%,2.03亿,11.97%,4.19,11.73亿,13.00亿,16.92%,26.01亿,4.53亿
2024,45.346,6.2033,7.31,2.5765,17.6,17.86%,2.52亿,45.66%,3.88,11.04亿,11.47亿,14.32%,24.11亿,3.63亿
2023,42.989,6.2033,6.93,2.8794,14.93,22.12%,1.73亿,198.57%,3.64,9.24亿,9.38亿,11.44%,22.61亿,3.62亿
2022,37.406,6.2033,6.03,3.0585,12.23,-19.61%,5796.84万,-76.95%,3.38,7.86亿,7.79亿,3.98%,21.03亿,4.21亿
2021,56.864,6.2011,9.17,3.7386,15.21,-2.59%,2.51亿,17.85%,3.36,8.36亿,7.65亿,16.33%,20.93亿,3.52亿
2020,29.022,5.3349,5.44,1.858,15.62,34.73%,2.13亿,57.46%,2.73,5.43亿,5.55亿,13.33%,14.66亿,4.10亿
2019,23.823,5.294,4.5,2.0555,11.59,10.04%,1.36亿,155.08%,2.37,3.41亿,3.81亿,12.15%,12.54亿,4.06亿
2018,17.258,5.294,3.26,1.6389,10.53,-25.60%,-2.46亿,-504.05%,2.10,3.07亿,2.68亿,-23.30%,11.39亿,4.39亿
2017,,,5.73,,14.16,9.49%,6089.75万,-49.49%,2.59,3.99亿,5.30亿,4.42%,13.93亿,8.22亿
2016,,,8.73,,12.93,94.86%,1.21亿,76.98%,2.50,5.99亿,5.03亿,9.39%,13.27亿,7.29亿
2015,,,8.45,,6.64,38.71%,6811.73万,-24.66%,2.33,3.64亿,4.16亿,10.12%,12.32亿,5.77亿
2014,,,8.42,,4.78,-3.61%,9041.25万,18.03%,4.49,4.46亿,3.80亿,18.41%,11.80亿,3.08亿
2013,,,4.16,,4.96,20.88%,7660.04万,39.64%,8.35,2.83亿,3.08亿,14.62%,10.96亿,2.60亿
2012,,,2.58,,4.11,17.48%,5485.66万,10.25%,7.98,4.30亿,2.66亿,11.95%,10.51亿,2.19亿
2011,,,2.55,,3.49,14.86%,4975.66万,8.90%,9.97,6.06亿,2.33亿,12.92%,10.19亿,1.35亿
2010,,,5.07,,3.04,-22.66%,4568.96万,-38.69%,9.57,6.78亿,1.99亿,14.91%,9.80亿,5668.33万
