报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,32.9,1.4,23.5,5.9746,4.13,7.86%,7131.84万,10.61%,10.59,11.63亿,2.35亿,17.27%,14.83亿,8834.21万
2024,28.84,1.4,20.6,5.6996,5.06,-9.37%,9010.24万,-10.60%,10.58,11.21亿,2.34亿,17.82%,14.81亿,8257.15万
2023,33.628,1.4,24.02,6.0265,5.58,16.75%,1.01亿,25.15%,10.73,11.61亿,2.65亿,18.07%,15.03亿,9109.49万
2022,,,,,4.78,4.12%,8053.56万,-2.28%,5.73,2.54亿,3.00亿,16.86%,6.02亿,7656.33万
2021,,,,,4.59,-0.55%,8241.79万,-15.05%,4.96,1.76亿,2.28亿,17.96%,5.21亿,6634.19万
2020,,,,,4.61,31.40%,9702.44万,59.13%,4.33,9604.21万,1.69亿,21.03%,4.55亿,7024.06万
2019,,,,,3.51,-0.41%,6097.24万,50.58%,3.10,4258.07万,9730.88万,17.36%,3.16亿,6419.69万
2018,,,,,3.53,7.12%,4049.25万,-23.41%,2.44,7056.56万,4216.29万,11.48%,2.47亿,5914.08万
2017,,,,,3.29,64.31%,5286.70万,79.53%,3.66,3791.11万,7313.23万,16.06%,2.24亿,5404.01万
2016,,,,,2.0,47.97%,2944.79万,37.28%,3.54,3350.68万,4578.60万,14.70%,1.82亿,5627.86万
2015,,,,,1.35,-0.10%,2145.05万,30.80%,3.73,2845.45万,1930.38万,15.84%,1.53亿,2226.15万
2014,,,,,1.36,8.85%,1639.95万,27.82%,3.18,2099.92万,6274.61万,12.10%,1.16亿,2576.88万
2013,,,,,1.25,False,1283.01万,False,4.49,152.84万,9505.11万,10.30%,1.42亿,1706.61万
