报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,32.41,2.5784,12.57,8.4991,2.86,0.44%,-1899.82万,-3399.84%,2.57,3.04亿,9819.27万,-6.74%,6.71亿,5216.96万
2024,27.013,2.5388,10.64,6.3114,4.28,26.52%,-2676.88万,-488.14%,2.55,3.67亿,1.17亿,-6.37%,6.58亿,2428.57万
2023,26.454,2.5388,10.42,7.8266,3.38,8.94%,689.67万,167.76%,2.63,1.86亿,1.47亿,1.77%,6.79亿,5007.50万
2022,20.514,2.5388,8.08,6.5961,3.11,-4.44%,-1017.88万,-213.14%,2.61,2.23亿,1.41亿,-3.75%,6.73亿,5004.89万
2021,33.918,2.5388,13.36,10.4363,3.25,-38.25%,899.70万,115.27%,2.66,2.18亿,1.55亿,2.95%,6.89亿,4887.95万
2020,25.693,2.5388,10.12,4.8846,5.26,1.00%,-5892.04万,-1026.53%,2.63,1.91亿,1.47亿,-11.89%,6.79亿,5838.69万
2019,16.963,2.5546,6.64,3.2559,5.21,-30.94%,635.93万,-24.35%,2.86,2.74亿,2.09亿,1.19%,7.45亿,3.30亿
2018,17.348,2.555,6.79,2.2977,7.55,39.06%,840.65万,37.79%,2.79,2.91亿,2.08亿,1.27%,7.30亿,4.25亿
2017,,,11.66,,5.43,33.44%,610.11万,-79.48%,2.72,3.22亿,2.04亿,1.60%,7.09亿,1.26亿
2016,,,15.42,,4.07,34.94%,2972.91万,31.56%,4.23,2.62亿,2.07亿,8.14%,7.23亿,1.41亿
2015,,,17.85,,3.01,-7.26%,2259.79万,-56.50%,4.15,2.73亿,1.95亿,7.51%,7.03亿,6022.67万
2014,,,8.29,,3.25,-5.22%,5195.37万,-17.10%,4.12,2.71亿,1.92亿,15.99%,6.88亿,6534.15万
2013,,,6.05,,3.43,23.86%,6267.30万,22.73%,3.86,3.23亿,1.61亿,18.28%,6.39亿,9829.45万
2012,,,3.98,,2.77,44.38%,5106.46万,35.63%,5.30,3.58亿,1.15亿,18.45%,5.85亿,1.44亿
2011,,,5.31,,1.92,18.21%,3764.85万,9.36%,9.85,5.34亿,8004.05万,19.64%,5.44亿,1.14亿
2010,,,10.04,,1.62,23.45%,3442.68万,36.58%,9.16,4.65亿,4615.68万,21.23%,5.06亿,472.12万
