报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,41.691,4.9751,8.38,4.9087,6.37,-39.64%,646.90万,-60.27%,2.71,1.30亿,-10.92亿,0.74%,13.42亿,4.19亿
2024,34.428,4.9751,6.92,2.3662,14.55,-27.32%,-1.20亿,92.93%,2.71,3.60亿,-10.77亿,-9.08%,13.41亿,4.75亿
2023,47.064,4.9751,9.46,2.3508,20.02,-6.72%,-16.96亿,-72.82%,2.94,4.74亿,-9.52亿,-85.10%,14.62亿,5.56亿
2022,46.268,4.9751,9.3,2.155,21.47,-20.79%,-9.81亿,-569.81%,6.40,11.54亿,7.60亿,-45.73%,31.88亿,7.26亿
2021,71.822,4.9842,14.41,2.6503,27.1,-35.39%,2.09亿,-63.82%,8.40,11.60亿,17.92亿,7.71%,41.85亿,9.01亿
2020,61.904,4.9842,12.42,1.476,41.94,6.40%,5.77亿,-2.64%,8.10,10.77亿,16.71亿,13.77%,40.38亿,8.07亿
2019,64.561,4.9931,12.93,1.6378,39.42,30.06%,5.93亿,31.62%,6.94,7.91亿,11.52亿,15.04%,34.64亿,13.91亿
2018,29.286,2.914,10.05,0.9662,30.31,1048.13%,4.51亿,1530.25%,9.90,8.39亿,6.36亿,14.86%,28.84亿,10.32亿
2017,,,9.25,,2.64,13.15%,2763.60万,11.59%,4.37,1.88亿,1.88亿,10.47%,4.85亿,2462.48万
2016,,,11.97,,2.33,-25.73%,2476.46万,-43.73%,4.25,1.65亿,1.69亿,10.61%,4.58亿,1095.69万
2015,,,14.49,,3.14,3.33%,4400.75万,2.78%,5.00,1.37亿,1.55亿,14.01%,4.40亿,1704.90万
2014,,,,,3.04,15.42%,4281.89万,29.64%,3.26,7480.82万,1.25亿,14.08%,2.15亿,2445.25万
2013,,,,,2.63,-4.56%,3302.98万,-4.25%,2.61,9588.96万,8597.38万,12.54%,1.72亿,3423.68万
2012,,,,,2.76,23.51%,3449.69万,20.68%,2.11,4713.44万,5624.71万,12.50%,1.39亿,3065.61万
2011,,,,,2.23,False,2858.53万,False,1.58,3118.03万,2519.99万,12.79%,1.04亿,3144.32万
