报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,77.23,10.8774,7.1,3.5623,16.26,14.75%,8276.32万,-19.62%,1.85,7.15亿,5.41亿,5.28%,21.83亿,4.97亿
2024,51.124,10.8774,4.7,2.6057,19.62,-3.60%,-1.09亿,-192.13%,1.77,8.37亿,4.58亿,-5.15%,21.02亿,4.60亿
2023,72.335,10.8774,6.65,3.5545,20.35,-8.86%,1.19亿,-1.80%,1.89,7.68亿,6.08亿,6.32%,22.37亿,4.76亿
2022,43.183,10.8774,3.97,1.9339,22.33,-4.56%,1.21亿,15.53%,1.81,6.48亿,5.29亿,6.03%,21.45亿,4.51亿
2021,56.319,11.219,5.02,2.4068,23.4,6.38%,1.05亿,-4.78%,1.68,5.73亿,4.44亿,5.18%,20.65亿,5.82亿
2020,48.13,11.219,4.29,2.1887,21.99,40.16%,1.10亿,95.30%,1.62,5.88亿,3.73亿,5.85%,20.03亿,5.83亿
2019,40.388,11.219,3.6,2.5741,15.69,15.64%,5631.12万,19.49%,1.50,3.53亿,2.75亿,4.18%,18.62亿,5.87亿
2018,30.173,8.1111,3.72,2.2235,13.57,11.09%,4712.55万,-28.75%,2.16,3.09亿,2.23亿,4.01%,18.79亿,3.30亿
2017,,,4.48,,12.22,45.35%,6614.03万,24.20%,2.23,4.49亿,2.13亿,6.15%,19.41亿,2.83亿
2016,,,5.98,,8.4,-3.37%,5325.52万,277.02%,3.24,3.22亿,1.67亿,7.34%,18.88亿,2.65亿
2015,,,8.13,,8.7,-4.59%,1412.52万,-70.93%,1.40,2.40亿,1.20亿,2.87%,7.37亿,1.84亿
2014,,,6.08,,9.11,20.40%,4858.52万,43.81%,1.40,3.05亿,1.19亿,6.13%,7.38亿,1.83亿
2013,,,4.38,,7.56,8.28%,3378.46万,15.56%,1.32,1.61亿,8615.38万,5.71%,6.89亿,1.69亿
2012,,,4.84,,6.98,-8.59%,2923.44万,-41.26%,1.25,1.87亿,6309.46万,5.60%,6.54亿,1.65亿
2011,,,6.43,,7.64,-4.44%,4977.04万,3.01%,1.17,1.59亿,3497.67万,7.13%,6.58亿,2.23亿
2010,,,13.66,,7.99,37.20%,4831.83万,57.92%,1.40,1.62亿,8749.47万,6.04%,6.60亿,1.78亿
