报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,89.418,5.1419,17.39,5.3651,12.5,-19.14%,4.80亿,-11.45%,8.21,27.56亿,30.26亿,39.07%,42.67亿,3.95亿
2024,82.527,5.1419,16.05,4.0674,20.29,14.54%,6.65亿,9.45%,7.68,26.53亿,27.52亿,33.03%,39.88亿,3.88亿
2023,63.766,5.0931,12.52,3.6006,17.71,17.59%,6.07亿,28.64%,7.10,22.48亿,24.47亿,34.38%,36.63亿,3.85亿
2022,66.479,5.0439,13.18,4.4143,15.06,24.47%,4.72亿,48.53%,6.06,17.42亿,19.46亿,32.07%,31.03亿,5.08亿
2021,55.483,5.0439,11.0,4.5854,12.1,10.32%,3.18亿,8.36%,5.23,13.77亿,15.91亿,26.94%,26.74亿,3.56亿
2020,39.292,5.0439,7.79,3.5818,10.97,22.93%,2.93亿,20.74%,4.75,16.12亿,13.75亿,27.51%,24.16亿,2.16亿
2019,34.203,4.0962,8.35,3.8344,8.92,2.35%,2.43亿,78.87%,5.32,14.66亿,11.83亿,27.22%,21.84亿,2.14亿
2018,17.491,4.0962,4.27,2.0058,8.72,-10.41%,1.36亿,-13.66%,5.27,14.90亿,9.71亿,15.60%,21.59亿,1.64亿
2017,,,7.19,,9.73,-18.50%,1.57亿,-38.43%,5.01,10.31亿,8.82亿,16.16%,20.56亿,1.87亿
2016,,,12.32,,11.94,9.86%,2.55亿,8.20%,3.60,6.99亿,7.93亿,21.40%,13.08亿,2.08亿
2015,,,14.88,,10.87,9.97%,2.36亿,10.40%,4.47,7.68亿,6.33亿,21.73%,10.81亿,3.33亿
2014,,,9.46,,9.88,29.00%,2.14亿,24.48%,3.57,6.03亿,4.68亿,21.64%,8.62亿,3.80亿
2013,,,,,7.66,6.73%,1.72亿,28.43%,6.33,2.79亿,3.36亿,22.43%,4.75亿,2.07亿
2012,,,,,7.18,47.02%,1.34亿,76.50%,5.04,2.08亿,2.55亿,18.64%,3.78亿,1.80亿
2011,,,,,4.88,70.21%,7579.81万,128.19%,3.26,1.49亿,1.34亿,15.52%,2.45亿,1.50亿
2010,,,,,2.87,27.44%,3321.64万,11.44%,2.07,9846.14万,6494.50万,11.74%,1.40亿,9028.14万
