报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,54.813,1.4138,38.77,3.378,12.17,-6.62%,8303.00万,-33.54%,9.67,8.39亿,5.63亿,7.18%,14.45亿,9.93亿
2024,29.725,1.3995,21.24,1.3342,22.28,12.75%,1.80亿,8.69%,9.87,8.61亿,5.69亿,9.14%,14.57亿,5.62亿
2023,37.647,1.3995,26.9,2.2132,17.01,30.50%,1.66亿,28.70%,9.10,6.92亿,4.63亿,9.77%,12.88亿,4.74亿
2022,58.415,1.3995,41.74,4.4831,13.03,38.23%,1.29亿,10.86%,8.18,5.61亿,3.70亿,9.83%,11.45亿,3.78亿
2021,61.97,1.3995,44.28,6.5716,9.43,11.72%,1.16亿,8.77%,7.61,4.71亿,3.10亿,12.31%,10.65亿,2.35亿
2020,,,,,8.44,33.70%,1.07亿,2.09%,5.21,1.99亿,2.48亿,12.65%,5.47亿,1.99亿
2019,,,,,6.31,18.54%,1.05亿,17.92%,4.60,1.31亿,1.94亿,16.56%,4.82亿,1.91亿
2018,,,,,5.32,23.41%,8865.35万,22.72%,4.96,7389.08万,1.28亿,16.65%,4.07亿,1.77亿
2017,,,,,4.31,56.23%,7224.05万,367.95%,4.00,7325.23万,5834.64万,16.74%,3.28亿,1.38亿
2016,,,,,2.76,29.49%,1543.77万,-47.93%,3.51,3122.41万,2411.26万,5.59%,2.88亿,6337.67万
2015,,,,,2.13,9.91%,2964.97万,88.85%,3.44,2846.61万,1990.53万,13.90%,2.82亿,5471.87万
2014,,,,,1.94,16.12%,1569.99万,101.17%,3.09,4592.98万,-1905.22万,8.09%,2.52亿,4167.40万
2013,,,,,1.67,False,780.41万,False,2.90,1523.73万,-3475.20万,4.67%,2.37亿,5072.40万
