报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,72.678,4.0332,18.02,1.6949,32.16,23.63%,2.17亿,45.90%,4.54,3.99亿,10.99亿,6.77%,18.57亿,5.75亿
2024,37.688,2.7251,13.83,0.9194,40.99,4.98%,1.78亿,-40.54%,6.11,5.07亿,9.36亿,4.40%,16.92亿,8.12亿
2023,22.459,2.2709,9.89,0.5751,39.05,48.88%,2.99亿,161.36%,6.95,8.77亿,8.49亿,7.82%,16.10亿,8.96亿
2022,9.83,1.6221,6.06,0.3748,26.23,28.61%,1.14亿,29.14%,8.39,7.06亿,6.41亿,4.57%,13.86亿,11.09亿
2021,11.063,1.6221,6.82,0.5426,20.39,16.31%,8861.28万,-19.67%,7.88,4.87亿,5.65亿,4.60%,12.99亿,8.74亿
2020,8.029,1.6221,4.95,0.458,17.53,22.81%,1.10亿,22.14%,7.51,5.65亿,5.15亿,6.49%,12.33亿,5.00亿
2019,6.651,1.6222,4.1,0.4658,14.28,16.96%,9031.55万,3.74%,6.92,4.22亿,4.37亿,6.47%,11.29亿,3.68亿
2018,7.756,1.6225,4.78,0.6352,12.21,25.91%,8705.56万,19.65%,6.45,3.58亿,3.77亿,7.07%,10.51亿,3.13亿
2017,,,7.09,,9.69,22.14%,7275.85万,9.35%,6.12,2.33亿,3.18亿,7.50%,9.79亿,3.36亿
2016,,,,,7.94,31.09%,6653.90万,17.48%,6.21,2.38亿,2.84亿,8.38%,6.21亿,2.10亿
2015,,,,,6.05,19.24%,5663.97万,10.32%,5.67,1.94亿,2.34亿,9.35%,5.67亿,1.42亿
2014,,,,,5.08,19.06%,5134.15万,-11.07%,5.20,1.63亿,1.90亿,10.11%,5.20亿,1.36亿
2013,,,,,4.27,33.59%,5773.03万,-1.82%,5.32,1.37亿,1.43亿,13.54%,3.15亿,1.11亿
2012,,,,,3.19,False,5880.20万,False,4.54,9587.77万,1.02亿,18.42%,2.69亿,9181.92万
