报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,62.658,4.676,13.4,2.4604,19.1,0.29%,3213.34万,-38.19%,4.93,3.66亿,6.89亿,1.79%,23.04亿,3.24亿
2024,37.534,4.5829,8.19,1.4475,25.93,4.27%,4687.22万,-53.36%,4.78,4.52亿,6.75亿,2.00%,22.69亿,2.31亿
2023,41.75,4.5829,9.11,1.6787,24.87,12.67%,1.01亿,23.00%,4.94,6.81亿,6.83亿,4.62%,25.02亿,2.88亿
2022,28.797,3.6498,7.89,1.3825,20.83,8.33%,8171.40万,81.84%,3.81,3.64亿,5.93亿,4.18%,14.31亿,2.68亿
2021,38.504,3.6497,10.55,2.0023,19.23,31.04%,4493.70万,-24.18%,3.62,3.83亿,5.21亿,2.84%,13.58亿,2.51亿
2020,38.393,3.6495,10.52,2.6171,14.67,-0.57%,5927.00万,118.72%,3.57,5.72亿,4.95亿,4.53%,13.81亿,2.17亿
2019,25.346,3.375,7.51,1.7172,14.76,-8.15%,2709.90万,-27.39%,3.02,5.95亿,4.42亿,2.29%,11.36亿,2.20亿
2018,26.426,3.375,7.83,1.6444,16.07,5.97%,3731.87万,-11.79%,2.94,2.28亿,4.23亿,2.58%,10.29亿,2.15亿
2017,,,8.7,,15.16,4.38%,4230.62万,-66.31%,2.85,2.18亿,3.91亿,3.00%,9.88亿,2.06亿
2016,,,14.27,,14.53,23.04%,1.26亿,22.90%,2.77,1.77亿,3.66亿,8.45%,9.36亿,1.90亿
2015,,,14.98,,11.81,14.26%,1.02亿,216.92%,2.54,1.32亿,2.60亿,9.24%,10.01亿,1.45亿
2014,,,9.96,,8.57,11.59%,3224.01万,-23.85%,5.79,1.23亿,1.77亿,3.76%,7.81亿,1.55亿
2013,,,4.94,,7.68,-3.87%,4233.78万,-33.49%,5.65,2.20亿,1.64亿,5.51%,7.63亿,1.41亿
2012,,,4.54,,7.99,22.91%,6365.45万,43.80%,5.44,3.34亿,1.41亿,8.28%,7.34亿,1.11亿
2011,,,4.04,,6.5,32.35%,4426.69万,-8.59%,5.03,4.53亿,8721.02万,6.38%,7.16亿,9401.77万
2010,,,,,4.91,27.03%,4842.62万,103.86%,1.71,1.00亿,4590.11万,9.36%,2.05亿,5940.56万
