报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,112.691,20.6017,5.47,2.3004,36.74,-28.88%,3.59亿,-60.56%,7.54,63.18亿,54.55亿,9.36%,155.83亿,37.62亿
2024,138.031,20.6017,6.7,2.0473,67.42,-1.89%,7.53亿,-27.00%,7.60,63.18亿,56.43亿,11.42%,157.38亿,27.76亿
2023,119.284,20.6017,5.79,1.7358,68.72,39.00%,10.31亿,20.48%,7.52,64.80亿,55.72亿,15.27%,155.84亿,13.33亿
2022,156.779,20.6017,7.61,3.1711,49.44,-6.66%,8.56亿,-8.00%,7.18,63.85亿,49.70亿,17.48%,148.68亿,15.08亿
2021,215.494,20.6017,10.46,4.0682,52.97,-8.66%,9.30亿,-6.69%,7.01,44.14亿,46.67亿,17.60%,144.76亿,5.89亿
2020,117.875,17.4888,6.74,2.0327,57.99,72.63%,9.97亿,42.37%,5.90,47.17亿,39.49亿,17.27%,109.89亿,7.61亿
2019,72.24,17.5767,4.11,2.1506,33.59,-16.36%,7.00亿,-9.93%,5.49,30.33亿,30.67亿,20.94%,103.16亿,7.98亿
2018,69.381,17.6541,3.93,1.7276,40.16,11.94%,7.78亿,13.35%,5.26,21.88亿,27.48亿,19.05%,103.01亿,4.60亿
2017,,,8.18,,35.88,14.37%,6.86亿,47.06%,4.92,25.42亿,20.19亿,19.91%,94.65亿,3.89亿
2016,,,6.44,,31.37,14.31%,4.66亿,-5.79%,4.66,27.84亿,14.97亿,16.06%,86.20亿,2.99亿
2015,,,8.32,,27.25,23.49%,4.95亿,20.79%,12.27,14.33亿,13.27亿,19.25%,50.88亿,4.32亿
2014,,,5.04,,22.06,10.79%,4.10亿,10.34%,8.30,11.78亿,10.66亿,18.56%,30.21亿,3.78亿
2013,,,4.58,,19.91,4.06%,3.72亿,22.78%,7.34,13.83亿,7.65亿,18.66%,26.12亿,4.04亿
2012,,,2.34,,19.14,12.86%,3.03亿,61.24%,6.63,13.18亿,5.53亿,15.74%,23.59亿,5.09亿
2011,,,1.87,,16.96,48.71%,1.88亿,5.80%,7.13,14.62亿,3.38亿,10.53%,20.69亿,4.50亿
2010,,,,,11.4,15.55%,1.77亿,11.67%,2.79,3.66亿,1.67亿,14.89%,5.99亿,2.80亿
