报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.981,1.8868,22.78,2.1635,14.9,8.95%,8501.51万,178.40%,13.76,10.24亿,8.41亿,8.11%,27.93亿,8.52亿
2024,36.981,1.8868,19.6,1.6917,21.86,9.59%,8357.22万,-6.09%,13.53,15.80亿,7.99亿,6.39%,27.31亿,8.30亿
2023,34.679,1.8868,18.38,1.7383,19.95,-19.17%,8898.79万,-61.22%,13.20,14.45亿,7.53亿,6.37%,26.28亿,7.58亿
2022,43.358,1.8794,23.07,1.7568,24.68,-4.43%,2.29亿,-21.14%,13.08,15.17亿,7.34亿,10.48%,25.56亿,5.86亿
2021,64.869,1.8705,34.68,2.5124,25.82,27.44%,2.91亿,22.89%,12.25,19.57亿,6.05亿,11.50%,23.65亿,8.66亿
2020,55.808,1.6,34.88,2.7546,20.26,22.67%,2.37亿,86.03%,8.09,14.41亿,4.14亿,11.84%,13.19亿,9.53亿
2019,48.976,1.6,30.61,2.9646,16.52,42.09%,1.27亿,91.72%,6.77,13.20亿,2.38亿,7.58%,10.94亿,8.55亿
2018,,,,,11.63,32.16%,6639.52万,47.96%,3.33,5.30亿,1.51亿,5.67%,4.05亿,4.25亿
2017,,,,,8.8,-0.78%,4487.42万,-16.43%,2.87,3.67亿,1.04亿,5.20%,3.45亿,4.05亿
2016,,,,,8.87,False,5369.67万,False,2.59,3.93亿,7291.18万,6.16%,3.10亿,3.39亿
