报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,58.444,2.622,22.29,20.2293,0.72227,-10.30%,282.60万,-69.33%,4.29,4.41亿,4.84亿,3.87%,11.27亿,1.84亿
2025,52.02,2.622,19.84,10.4458,4.98,-15.06%,2758.24万,-49.91%,4.28,4.17亿,4.81亿,5.48%,11.24亿,1.58亿
2024,52.183,2.6302,19.84,8.9049,5.86,-14.88%,5506.29万,-40.45%,4.22,3.95亿,4.76亿,9.35%,11.11亿,1.39亿
2023,38.749,2.6306,14.73,5.6321,6.88,1.62%,9246.80万,43.53%,4.13,3.25亿,4.67亿,13.44%,10.86亿,1.53亿
2022,46.086,2.635,17.49,6.8074,6.77,20.74%,6442.24万,29.32%,3.80,2.45亿,3.97亿,9.97%,10.01亿,2.20亿
2021,93.312,2.6094,35.76,16.6332,5.61,-26.79%,4981.80万,-61.44%,3.71,3.30亿,3.54亿,9.21%,10.20亿,1.66亿
2020,119.824,2.6094,45.92,15.6428,7.66,-3.79%,1.29亿,29.20%,3.67,5.01亿,3.48亿,18.58%,10.07亿,8981.00万
2019,39.335,1.7576,22.38,4.9416,7.96,36.54%,9999.47万,53.49%,3.28,4.62亿,2.59亿,15.54%,7.43亿,1.27亿
2018,20.01,1.352,14.8,3.4322,5.83,131.51%,6514.84万,32.31%,3.62,1.71亿,1.78亿,13.38%,5.80亿,2.02亿
2017,,,11.11,,2.52,30.92%,4923.96万,37.56%,4.22,2.96亿,1.32亿,20.04%,4.64亿,1.10亿
2016,,,,,1.92,24.25%,3579.58万,16.89%,3.90,5759.26万,9833.01万,18.60%,2.34亿,1.04亿
2015,,,,,1.55,28.41%,3062.48万,8.11%,3.30,4719.23万,6628.05万,19.78%,1.98亿,1.01亿
2014,,,,,1.21,0.35%,2832.78万,-18.32%,2.79,6420.99万,3861.37万,23.49%,1.68亿,3376.07万
2013,,,,,1.2,45.52%,3468.03万,54.16%,2.44,6339.50万,1992.47万,28.85%,1.46亿,3087.79万
2012,,,,,0.825862,False,2249.66万,False,44.82,1599.21万,4890.02万,27.21%,7793.90万,2459.14万
