报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,52.643,4.225,12.46,3.5958,3.66,26.15%,379.40万,-88.41%,7.57,8.61亿,17.08亿,0.26%,32.31亿,2.51亿
2025,59.277,4.225,14.03,2.4865,23.84,29.33%,8779.49万,35.89%,7.56,9.90亿,17.04亿,3.48%,32.32亿,2.24亿
2024,45.812,4.0904,11.2,2.4857,18.43,-4.88%,6460.81万,-36.03%,6.72,9.54亿,16.74亿,3.37%,29.17亿,2.69亿
2023,54.972,4.0963,13.42,2.8365,19.38,-31.83%,1.01亿,-64.81%,6.78,9.52亿,16.31亿,4.97%,29.45亿,2.20亿
2022,49.865,4.0974,12.17,1.7546,28.42,-3.93%,2.87亿,-26.58%,6.67,10.41亿,15.95亿,9.77%,28.95亿,2.34亿
2021,53.468,4.0909,13.07,1.807,29.59,17.91%,3.91亿,24.61%,6.10,16.04亿,14.25亿,12.95%,26.57亿,3.10亿
2020,41.266,4.0181,10.27,1.6447,25.09,17.21%,3.14亿,32.80%,5.37,12.34亿,11.32亿,12.45%,23.22亿,2.50亿
2019,61.395,4.018,15.28,2.8676,21.41,19.25%,2.36亿,2.70%,4.74,9.54亿,9.06亿,10.99%,20.49亿,7.72亿
2018,43.354,4.018,10.79,2.4153,17.95,5.17%,2.30亿,0.38%,4.26,7.77亿,7.37亿,12.80%,17.19亿,5.47亿
2017,,,24.14,,17.07,5.57%,2.29亿,14.13%,3.81,3.92亿,5.75亿,13.42%,15.35亿,4.41亿
2016,,,,,16.17,15.82%,2.01亿,25.20%,2.50,2.16亿,4.17亿,12.42%,8.77亿,4.69亿
2015,,,,,13.96,8.59%,1.60亿,17.20%,2.12,1.78亿,3.01亿,11.49%,7.42亿,4.11亿
2014,,,,,12.85,5.39%,1.37亿,7.94%,1.72,1.62亿,1.75亿,10.64%,6.02亿,3.41亿
2013,,,,,12.2,17.28%,1.27亿,16.11%,3.54,1.57亿,1.26亿,10.39%,5.41亿,2.75亿
2012,,,,,10.4,False,1.09亿,False,4.45,4.80亿,1.81亿,10.50%,3.71亿,2.35亿
