报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1857.29,27.0742,68.6,4.5778,101.43,12.98%,10.13亿,-23.39%,13.44,97.09亿,230.45亿,10.08%,381.73亿,92.67亿
2025,2039.176,27.0699,75.33,4.521,451.05,21.77%,50.50亿,17.84%,13.06,121.60亿,220.31亿,11.47%,371.35亿,80.79亿
2024,1567.24,26.9239,58.21,4.2311,370.41,21.77%,42.85亿,-9.62%,10.40,53.41亿,180.93亿,11.73%,284.29亿,69.56亿
2023,1666.507,26.7669,62.26,5.4783,304.2,32.21%,47.42亿,9.77%,9.15,91.59亿,151.16亿,15.70%,250.01亿,62.48亿
2022,1810.425,26.5848,68.1,7.8687,230.08,28.23%,43.20亿,20.89%,7.45,94.46亿,115.02亿,18.80%,201.12亿,54.82亿
2021,1763.679,26.3511,66.93,9.8293,179.43,55.87%,35.73亿,70.15%,6.03,60.26亿,81.75亿,20.51%,163.30亿,42.14亿
2020,1039.571,17.1972,60.45,9.0311,115.11,55.76%,21.00亿,120.62%,6.19,43.11亿,54.52亿,18.95%,110.16亿,24.20亿
2019,342.756,17.3284,19.78,4.6381,73.9,25.81%,9.52亿,-18.42%,4.98,37.37亿,37.36亿,13.67%,89.36亿,17.10亿
2018,214.51,16.6416,12.89,3.6519,58.74,22.96%,11.67亿,10.08%,3.76,9.74亿,30.64亿,20.58%,65.35亿,12.64亿
2017,,,18.41,,47.77,30.53%,10.60亿,13.76%,3.26,24.11亿,24.59亿,22.84%,57.25亿,10.31亿
2016,,,12.74,,36.6,32.11%,9.32亿,15.14%,2.84,17.08亿,19.41亿,26.78%,49.82亿,7.51亿
2015,,,14.59,,27.71,23.54%,8.09亿,21.46%,5.10,14.08亿,14.92亿,30.10%,42.90亿,5.76亿
2014,,,8.91,,22.43,29.94%,6.66亿,18.94%,4.43,18.36亿,11.54亿,30.77%,36.46亿,4.39亿
2013,,,8.79,,17.26,44.64%,5.60亿,76.39%,7.90,21.00亿,9.40亿,32.98%,32.34亿,3.22亿
2012,,,3.54,,11.93,13.20%,3.18亿,-6.60%,6.92,20.02亿,6.46亿,26.83%,27.06亿,1.56亿
2011,,,4.39,,10.54,56.24%,3.40亿,54.34%,11.59,18.38亿,4.79亿,32.87%,25.14亿,2.46亿
2010,,,5.61,,6.75,121.96%,2.20亿,114.71%,21.24,20.83亿,3.08亿,32.79%,22.95亿,1.20亿
