报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,27.551,0.8485,32.47,2.6697,2.58,21.59%,2761.18万,3.68%,10.91,5.95亿,4.46亿,10.69%,9.25亿,1.17亿
2025,32.039,0.8485,37.76,2.8606,11.2,5.98%,1.46亿,13.05%,10.58,6.31亿,4.19亿,13.06%,8.98亿,1.11亿
2024,,,,,10.57,33.10%,1.29亿,60.64%,7.85,2.50亿,3.26亿,12.24%,4.95亿,8489.83万
2023,,,,,7.94,23.59%,8055.36万,168.19%,6.20,2.34亿,2.32亿,10.14%,3.91亿,7433.04万
2022,,,,,6.43,-13.61%,3003.55万,-50.41%,5.54,1.19亿,2.01亿,4.67%,3.49亿,1.11亿
2021,,,,,7.44,35.43%,6056.45万,36.43%,4.78,4463.85万,1.71亿,8.14%,2.87亿,1.23亿
2020,,,,,5.49,False,4439.29万,False,4.07,8308.68万,1.29亿,8.08%,2.44亿,9359.63万
2018,,,,,6.12,12.55%,4878.90万,6.81%,3.11,2620.59万,1.12亿,7.95%,1.88亿,7931.89万
2017,,,,,5.44,22.90%,4567.70万,3.83%,2.61,3836.22万,7846.61万,8.40%,1.57亿,7630.66万
2016,,,,,4.42,31.41%,4399.40万,54.42%,2.28,5238.82万,6238.69万,9.94%,1.37亿,6686.98万
2015,,,,,3.37,13.94%,2849.02万,32.94%,3.60,5723.05万,3604.03万,8.59%,1.08亿,4395.03万
2014,,,,,2.95,-6.77%,2143.05万,39.20%,3.21,2705.53万,2654.04万,7.37%,9642.53万,6392.61万
2013,,,,,3.17,15.60%,1539.54万,12.57%,2.67,3042.46万,1228.25万,9.48%,8061.08万,6224.05万
2012,,,,,2.17,-1.90%,1367.64万,26.98%,11.12,1268.32万,4727.59万,6.33%,5588.44万,5523.72万
2011,,,,,2.22,False,1077.02万,False,8.67,1015.93万,3505.42万,4.81%,4358.09万,3556.93万
