报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,166.85,37.3266,4.47,0.206,202.46,5.65%,2.66亿,28.70%,3.05,71.29亿,43.98亿,1.31%,115.36亿,59.32亿
2025,159.257,37.5607,4.24,0.2067,770.41,-4.82%,7.86亿,-22.25%,2.98,76.20亿,41.31亿,1.01%,113.10亿,46.92亿
2024,155.672,41.0744,3.79,0.1923,809.42,11.12%,10.10亿,5.48%,2.63,78.83亿,36.49亿,1.24%,109.30亿,35.93亿
2023,209.004,43.3619,4.82,0.2869,728.44,5.08%,9.58亿,-12.10%,2.34,45.01亿,29.26亿,1.31%,102.77亿,36.32亿
2022,231.008,40.036,5.77,0.3333,693.19,16.64%,10.90亿,25.44%,1.98,38.32亿,22.09亿,1.57%,79.23亿,31.11亿
2021,36.42,6.6581,5.47,0.0613,594.29,-12.52%,8.69亿,742.42%,2.97,37.10亿,11.55亿,-3.37%,46.37亿,27.02亿
2020,24.635,6.6581,3.7,0.258,95.49,-20.38%,1.03亿,22.38%,4.21,30.35亿,2.78亿,1.09%,28.08亿,10.95亿
2019,23.104,6.6581,3.47,0.1926,119.93,3.43%,8425.94万,1.03%,4.13,39.38亿,2.52亿,0.70%,27.55亿,12.45亿
2018,20.374,6.6581,3.06,0.1757,115.95,-1.47%,8339.87万,6.18%,4.08,46.55亿,2.17亿,0.70%,27.17亿,11.94亿
2017,,,4.85,,117.68,-4.85%,7854.10万,130.16%,4.06,41.90亿,1.76亿,0.64%,29.12亿,12.18亿
2016,,,6.3,,123.58,-7.98%,-2.60亿,-590.19%,3.93,50.66亿,1.32亿,-2.14%,26.18亿,15.43亿
2015,,,6.84,,134.3,0.74%,5312.97万,-48.15%,4.62,57.46亿,5.92亿,0.39%,30.95亿,15.26亿
2014,,,5.36,,133.32,4.58%,1.02亿,152.63%,4.64,58.67亿,6.08亿,0.76%,31.12亿,15.07亿
2013,,,3.59,,127.48,3.44%,4055.91万,-21.01%,4.55,56.97亿,5.51亿,0.31%,30.51亿,16.09亿
2012,,,4.13,,123.23,7.63%,5134.83万,-10.82%,4.56,50.84亿,5.57亿,0.41%,30.53亿,15.46亿
2011,,,4.46,,114.5,10.75%,5757.84万,4.59%,4.56,48.54亿,5.75亿,0.50%,30.54亿,15.09亿
2010,,,8.27,,103.39,11.68%,5505.21万,-9.42%,3.71,26.40亿,6.23亿,0.53%,18.04亿,10.63亿
