报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,49.979,4.1999,11.9,5.86,19.38%,1252.42万,13.41%,3.39,8.5288,399.3289,3.5103,PE；PB,2.68亿,2.43亿,1.97%,14.51亿,3.81亿,0.025,,翁伟武
2026-03-31,49.979,4.1999,11.9,5.86,19.38%,1252.42万,13.41%,3.39,2.1322,399.3289,3.5103,PE；PB,2.68亿,2.43亿,1.97%,14.51亿,3.81亿,0.025,,翁伟武
2025,67.66,4.1999,16.11,22.61,12.04%,3529.25万,188.96%,3.36,2.9925,191.7857,4.7946,PE；PB,1.55亿,2.30亿,1.40%,14.40亿,3.29亿,,,翁伟武
2024,34.439,4.1999,8.2,20.18,15.51%,-3967.26万,-379.15%,3.28,1.7066,,2.5,PE；PB,1.49亿,1.97亿,-2.09%,14.08亿,3.23亿,0.024,,翁伟武
2023,34.676,3.1842,10.89,17.47,-9.67%,1421.19万,132.94%,3.43,1.9849,270.2233,3.1749,PE；PB,1.26亿,2.48亿,0.66%,14.75亿,3.00亿,,,翁伟武
2022,30.12,3.1839,9.46,19.35,5.74%,-4313.86万,-221.73%,2.35,1.5566,,4.0255,PE；PB,9138.90万,2.34亿,-2.35%,8.00亿,3.70亿,,,翁伟武
2021,15.556,1.9893,7.82,18.3,37.33%,3543.88万,-54.34%,2.49,0.8501,70.1975,3.1406,PE；PB,9103.21万,2.77亿,1.92%,8.45亿,3.79亿,0.14997100000000002,,翁伟武
2020,16.477,1.9453,8.47,13.32,13.82%,7761.36万,-2.68%,3.9,1.237,34.4029,2.1718,PE；PB,1.03亿,2.72亿,5.54%,8.69亿,2.52亿,0.1297679,,翁伟武
2019,22.384,1.9464,11.5,11.7,42.91%,7974.93万,89.32%,3.35,1.9132,28.0488,3.4328,PE；PB,1.70亿,2.28亿,7.03%,7.59亿,2.00亿,0.05,,翁伟武
2018,12.518,1.92,6.52,8.19,78.85%,4212.31万,-7.22%,2.92,1.5284,29.6364,2.2329,PE；PB,5641.47万,1.64亿,5.40%,6.10亿,1.65亿,0.05,,翁伟武
2017,,,11.58,4.58,34.81%,4540.18万,-18.08%,2.74,,48.25,4.2263,PE；PB,2647.61万,1.35亿,9.92%,5.38亿,1.15亿,0.2,,翁伟武
2016,,,,3.4,15.42%,5541.99万,22.76%,3.18,,,,PE；PB,4309.93万,1.18亿,16.32%,2.86亿,4971.69万,,,翁伟武
2015,,,,2.94,10.00%,4514.66万,2.45%,2.71,,,,PE；PB,3460.69万,8151.96万,15.34%,2.44亿,3956.36万,,,翁伟武
2014,,,,2.68,19.35%,4406.89万,5.67%,2.36,,,,PE；PB,2593.50万,5438.76万,16.47%,2.12亿,5515.28万,,,翁伟武
2013,,,,2.24,10.51%,4170.62万,23.98%,1.94,,,,PE；PB,2080.73万,2102.56万,18.61%,1.75亿,4496.27万,,,翁伟武
2012,,,,2.03,False,3363.98万,False,1.79,,,,PE；PB,1760.12万,5402.57万,16.58%,1.35亿,5058.52万,,,翁伟武
